value,theta,probability,alternatives,prior_distribution,cost_of_adjective,utterance,speaker_lambda
13,4,0.0001801717470093423,pos_neg_null,cig,7,adjective,7
13,7,0.005167052510474112,pos_neg_null,cig,7,adjective,7
13,2,0.00002911613911072739,pos_neg_null,cig,7,adjective,7
13,5,0.0004703817974258517,pos_neg_null,cig,7,adjective,7
13,8,0.014012357902917603,pos_neg_null,cig,7,adjective,7
13,1,0.00001833204811398426,pos_neg_null,cig,7,adjective,7
13,9,0.01923531912202212,pos_neg_null,cig,7,adjective,7
14,7,0.004658898172777722,pos_neg_null,cig,7,adjective,7
14,1,0.00001652918086053625,pos_neg_null,cig,7,adjective,7
14,10,0.018065030796233224,pos_neg_null,cig,7,adjective,7
14,2,0.000026252709262453956,pos_neg_null,cig,7,adjective,7
14,8,0.01263431105023169,pos_neg_null,cig,7,adjective,7
14,11,0.018135556001063365,pos_neg_null,cig,7,adjective,7
14,14,0.018142973765571016,pos_neg_null,cig,7,adjective,7
14,6,0.0013448025417858631,pos_neg_null,cig,7,adjective,7
14,9,0.017343619583645845,pos_neg_null,cig,7,adjective,7
14,4,0.00016245273707330164,pos_neg_null,cig,7,adjective,7
14,5,0.0004241220487101521,pos_neg_null,cig,7,adjective,7
14,12,0.01814228683302843,pos_neg_null,cig,7,adjective,7
14,13,0.01814290229296867,pos_neg_null,cig,7,adjective,7
14,3,0.00007176098973793613,pos_neg_null,cig,7,adjective,7
15,13,0.017368338615537954,pos_neg_null,cig,7,adjective,7
15,4,0.0001555172431041287,pos_neg_null,cig,7,adjective,7
15,5,0.0004060152690767886,pos_neg_null,cig,7,adjective,7
15,12,0.017367749431047307,pos_neg_null,cig,7,adjective,7
15,8,0.012094922242925809,pos_neg_null,cig,7,adjective,7
15,2,0.000025131918624854086,pos_neg_null,cig,7,adjective,7
15,11,0.017361305954317632,pos_neg_null,cig,7,adjective,7
15,9,0.016603179187300088,pos_neg_null,cig,7,adjective,7
15,6,0.001287389720762864,pos_neg_null,cig,7,adjective,7
15,7,0.004459998722005699,pos_neg_null,cig,7,adjective,7
15,14,0.017368407040037195,pos_neg_null,cig,7,adjective,7
15,1,0.00001582351079157403,pos_neg_null,cig,7,adjective,7
15,15,0.01736841010689234,pos_neg_null,cig,7,adjective,7
15,10,0.017293791638325597,pos_neg_null,cig,7,adjective,7
15,3,0.00006869734230105257,pos_neg_null,cig,7,adjective,7
2,1,0.008369036602160379,pos_neg_null,cig,7,prior,7
2,14,0.008369036602160379,pos_neg_null,cig,7,prior,7
2,13,0.008369036602160379,pos_neg_null,cig,7,prior,7
2,12,0.008369036602160379,pos_neg_null,cig,7,prior,7
2,11,0.008369036602160379,pos_neg_null,cig,7,prior,7
2,15,0.008369036602160379,pos_neg_null,cig,7,prior,7
2,10,0.008369036602160379,pos_neg_null,cig,7,prior,7
2,9,0.008369036602160379,pos_neg_null,cig,7,prior,7
2,8,0.008369036602160379,pos_neg_null,cig,7,prior,7
2,7,0.008369036602160379,pos_neg_null,cig,7,prior,7
2,6,0.008369036602160379,pos_neg_null,cig,7,prior,7
2,5,0.008369036602160379,pos_neg_null,cig,7,prior,7
2,4,0.008369036602160379,pos_neg_null,cig,7,prior,7
2,3,0.008369036602160379,pos_neg_null,cig,7,prior,7
2,2,0.008369036602160379,pos_neg_null,cig,7,prior,7
7,3,0.006763406537637046,pos_neg_null,cig,7,prior,7
7,2,0.006763406537637046,pos_neg_null,cig,7,prior,7
7,1,0.006763406537637046,pos_neg_null,cig,7,prior,7
7,14,0.006763406537637046,pos_neg_null,cig,7,prior,7
7,15,0.006763406537637046,pos_neg_null,cig,7,prior,7
7,13,0.006763406537637046,pos_neg_null,cig,7,prior,7
7,12,0.006763406537637046,pos_neg_null,cig,7,prior,7
7,11,0.006763406537637046,pos_neg_null,cig,7,prior,7
7,10,0.006763406537637046,pos_neg_null,cig,7,prior,7
7,9,0.006763406537637046,pos_neg_null,cig,7,prior,7
7,8,0.006763406537637046,pos_neg_null,cig,7,prior,7
7,7,0.006763406537637046,pos_neg_null,cig,7,prior,7
7,6,0.006763406537637046,pos_neg_null,cig,7,prior,7
7,5,0.006763406537637046,pos_neg_null,cig,7,prior,7
7,4,0.006763406537637046,pos_neg_null,cig,7,prior,7
6,14,0.006631864473598079,pos_neg_null,cig,7,prior,7
6,13,0.006631864473598079,pos_neg_null,cig,7,prior,7
6,12,0.006631864473598079,pos_neg_null,cig,7,prior,7
6,11,0.006631864473598079,pos_neg_null,cig,7,prior,7
6,10,0.006631864473598079,pos_neg_null,cig,7,prior,7
6,9,0.006631864473598079,pos_neg_null,cig,7,prior,7
6,8,0.006631864473598079,pos_neg_null,cig,7,prior,7
6,7,0.006631864473598079,pos_neg_null,cig,7,prior,7
6,6,0.006631864473598079,pos_neg_null,cig,7,prior,7
6,5,0.006631864473598079,pos_neg_null,cig,7,prior,7
6,4,0.006631864473598079,pos_neg_null,cig,7,prior,7
6,3,0.006631864473598079,pos_neg_null,cig,7,prior,7
6,2,0.006631864473598079,pos_neg_null,cig,7,prior,7
6,1,0.006631864473598079,pos_neg_null,cig,7,prior,7
6,15,0.006631864473598079,pos_neg_null,cig,7,prior,7
5,7,0.00662208423336118,pos_neg_null,cig,7,prior,7
5,6,0.00662208423336118,pos_neg_null,cig,7,prior,7
5,5,0.00662208423336118,pos_neg_null,cig,7,prior,7
5,4,0.00662208423336118,pos_neg_null,cig,7,prior,7
5,3,0.00662208423336118,pos_neg_null,cig,7,prior,7
5,2,0.00662208423336118,pos_neg_null,cig,7,prior,7
5,1,0.00662208423336118,pos_neg_null,cig,7,prior,7
5,15,0.00662208423336118,pos_neg_null,cig,7,prior,7
5,14,0.00662208423336118,pos_neg_null,cig,7,prior,7
5,13,0.00662208423336118,pos_neg_null,cig,7,prior,7
5,12,0.00662208423336118,pos_neg_null,cig,7,prior,7
5,11,0.00662208423336118,pos_neg_null,cig,7,prior,7
5,10,0.00662208423336118,pos_neg_null,cig,7,prior,7
5,9,0.00662208423336118,pos_neg_null,cig,7,prior,7
5,8,0.00662208423336118,pos_neg_null,cig,7,prior,7
4,14,0.00624228948285901,pos_neg_null,cig,7,prior,7
4,13,0.00624228948285901,pos_neg_null,cig,7,prior,7
4,12,0.00624228948285901,pos_neg_null,cig,7,prior,7
4,11,0.00624228948285901,pos_neg_null,cig,7,prior,7
4,10,0.00624228948285901,pos_neg_null,cig,7,prior,7
4,9,0.00624228948285901,pos_neg_null,cig,7,prior,7
4,8,0.00624228948285901,pos_neg_null,cig,7,prior,7
