value,theta,probability,alternatives,prior_distribution,cost_of_adjective,utterance,speaker_lambda
13,7,0.005615088729421529,pos_neg_null,bur,7,adjective,7
13,11,0.005616816872571672,pos_neg_null,bur,7,adjective,7
13,9,0.005616808201875426,pos_neg_null,bur,7,adjective,7
13,1,0.000005117207825719425,pos_neg_null,bur,7,adjective,7
13,5,0.00522690568744228,pos_neg_null,bur,7,adjective,7
13,3,0.0002950885438009795,pos_neg_null,bur,7,adjective,7
14,6,0.004744908355005904,pos_neg_null,bur,7,adjective,7
14,5,0.0044340531938091175,pos_neg_null,bur,7,adjective,7
14,8,0.0047647079708257834,pos_neg_null,bur,7,adjective,7
14,7,0.004763354000059728,pos_neg_null,bur,7,adjective,7
14,1,0.000004340995047515257,pos_neg_null,bur,7,adjective,7
14,14,0.00476482010470911,pos_neg_null,bur,7,adjective,7
14,4,0.0023998753548957028,pos_neg_null,bur,7,adjective,7
14,11,0.004764820006739865,pos_neg_null,bur,7,adjective,7
14,12,0.00476482009662437,pos_neg_null,bur,7,adjective,7
14,13,0.004764820104147361,pos_neg_null,bur,7,adjective,7
14,2,0.000025988158626874388,pos_neg_null,bur,7,adjective,7
14,10,0.004764819181442234,pos_neg_null,bur,7,adjective,7
14,9,0.004764812651273609,pos_neg_null,bur,7,adjective,7
14,3,0.00025032751274635905,pos_neg_null,bur,7,adjective,7
15,3,0.00020311210170565855,pos_neg_null,bur,7,adjective,7
15,8,0.003866014723474343,pos_neg_null,bur,7,adjective,7
15,5,0.0035977262482601927,pos_neg_null,bur,7,adjective,7
15,2,0.00002108641379548605,pos_neg_null,bur,7,adjective,7
15,1,0.000003522220222305586,pos_neg_null,bur,7,adjective,7
15,6,0.0038499496032723336,pos_neg_null,bur,7,adjective,7
15,11,0.0038661056277849637,pos_neg_null,bur,7,adjective,7
15,7,0.0038649161312943455,pos_neg_null,bur,7,adjective,7
15,9,0.003866099659666662,pos_neg_null,bur,7,adjective,7
15,15,0.0038661057072898143,pos_neg_null,bur,7,adjective,7
15,12,0.0038661057007159435,pos_neg_null,bur,7,adjective,7
15,4,0.0019472239460085977,pos_neg_null,bur,7,adjective,7
15,10,0.0038661049581504734,pos_neg_null,bur,7,adjective,7
15,14,0.0038661057072757973,pos_neg_null,bur,7,adjective,7
15,13,0.003866105706819989,pos_neg_null,bur,7,adjective,7
1,1,0.015072646020517418,pos_neg_null,bur,7,prior,7
1,14,0.015072646020517418,pos_neg_null,bur,7,prior,7
1,12,0.015072646020517418,pos_neg_null,bur,7,prior,7
1,13,0.015072646020517418,pos_neg_null,bur,7,prior,7
1,15,0.015072646020517418,pos_neg_null,bur,7,prior,7
1,10,0.015072646020517418,pos_neg_null,bur,7,prior,7
1,11,0.015072646020517418,pos_neg_null,bur,7,prior,7
1,8,0.015072646020517418,pos_neg_null,bur,7,prior,7
1,9,0.015072646020517418,pos_neg_null,bur,7,prior,7
1,6,0.015072646020517418,pos_neg_null,bur,7,prior,7
1,7,0.015072646020517418,pos_neg_null,bur,7,prior,7
1,4,0.015072646020517418,pos_neg_null,bur,7,prior,7
1,5,0.015072646020517418,pos_neg_null,bur,7,prior,7
1,2,0.015072646020517418,pos_neg_null,bur,7,prior,7
1,3,0.015072646020517418,pos_neg_null,bur,7,prior,7
2,3,0.014521068748594353,pos_neg_null,bur,7,prior,7
2,2,0.014521068748594353,pos_neg_null,bur,7,prior,7
2,1,0.014521068748594353,pos_neg_null,bur,7,prior,7
2,15,0.014521068748594353,pos_neg_null,bur,7,prior,7
2,14,0.014521068748594353,pos_neg_null,bur,7,prior,7
2,12,0.014521068748594353,pos_neg_null,bur,7,prior,7
2,13,0.014521068748594353,pos_neg_null,bur,7,prior,7
2,11,0.014521068748594353,pos_neg_null,bur,7,prior,7
2,10,0.014521068748594353,pos_neg_null,bur,7,prior,7
2,8,0.014521068748594353,pos_neg_null,bur,7,prior,7
2,9,0.014521068748594353,pos_neg_null,bur,7,prior,7
2,7,0.014521068748594353,pos_neg_null,bur,7,prior,7
2,6,0.014521068748594353,pos_neg_null,bur,7,prior,7
2,4,0.014521068748594353,pos_neg_null,bur,7,prior,7
2,5,0.014521068748594353,pos_neg_null,bur,7,prior,7
3,14,0.01259897253350795,pos_neg_null,bur,7,prior,7
3,13,0.01259897253350795,pos_neg_null,bur,7,prior,7
3,12,0.01259897253350795,pos_neg_null,bur,7,prior,7
3,10,0.01259897253350795,pos_neg_null,bur,7,prior,7
3,11,0.01259897253350795,pos_neg_null,bur,7,prior,7
3,9,0.01259897253350795,pos_neg_null,bur,7,prior,7
3,8,0.01259897253350795,pos_neg_null,bur,7,prior,7
3,6,0.01259897253350795,pos_neg_null,bur,7,prior,7
3,7,0.01259897253350795,pos_neg_null,bur,7,prior,7
3,5,0.01259897253350795,pos_neg_null,bur,7,prior,7
3,4,0.01259897253350795,pos_neg_null,bur,7,prior,7
3,2,0.01259897253350795,pos_neg_null,bur,7,prior,7
3,3,0.01259897253350795,pos_neg_null,bur,7,prior,7
3,1,0.01259897253350795,pos_neg_null,bur,7,prior,7
3,15,0.01259897253350795,pos_neg_null,bur,7,prior,7
4,7,0.007547196445392476,pos_neg_null,bur,7,prior,7
4,15,0.007547196445392476,pos_neg_null,bur,7,prior,7
4,6,0.007547196445392476,pos_neg_null,bur,7,prior,7
4,5,0.007547196445392476,pos_neg_null,bur,7,prior,7
4,4,0.007547196445392476,pos_neg_null,bur,7,prior,7
4,3,0.007547196445392476,pos_neg_null,bur,7,prior,7
4,2,0.007547196445392476,pos_neg_null,bur,7,prior,7
4,1,0.007547196445392476,pos_neg_null,bur,7,prior,7
4,14,0.007547196445392476,pos_neg_null,bur,7,prior,7
4,13,0.007547196445392476,pos_neg_null,bur,7,prior,7
4,12,0.007547196445392476,pos_neg_null,bur,7,prior,7
4,11,0.007547196445392476,pos_neg_null,bur,7,prior,7
4,10,0.007547196445392476,pos_neg_null,bur,7,prior,7
4,8,0.007547196445392476,pos_neg_null,bur,7,prior,7
4,9,0.007547196445392476,pos_neg_null,bur,7,prior,7
5,15,0.005705928814357457,pos_neg_null,bur,7,prior,7
5,14,0.005705928814357457,pos_neg_null,bur,7,prior,7
5,13,0.005705928814357457,pos_neg_null,bur,7,prior,7
5,12,0.005705928814357457,pos_neg_null,bur,7,prior,7
5,11,0.005705928814357457,pos_neg_null,bur,7,prior,7
5,10,0.005705928814357457,pos_neg_null,bur,7,prior,7
5,9,0.005705928814357457,pos_neg_null,bur,7,prior,7
5,8,0.005705928814357457,pos_neg_null,bur,7,prior,7
5,7,0.005705928814357457,pos_neg_null,bur,7,prior,7
5,6,0.005705928814357457,pos_neg_null,bur,7,prior,7
5,5,0.005705928814357457,pos_neg_null,bur,7,prior,7
5,4,0.005705928814357457,pos_neg_null,bur,7,prior,7
5,3,0.005705928814357457,pos_neg_null,bur,7,prior,7
5,2,0.005705928814357457,pos_neg_null,bur,7,prior,7
5,1,0.005705928814357457,pos_neg_null,bur,7,prior,7
6,13,0.003495187008758519,pos_neg_null,bur,7,prior,7
6,12,0.003495187008758519,pos_neg_null,bur,7,prior,7
6,11,0.003495187008758519,pos_neg_null,bur,7,prior,7
6,15,0.003495187008758519,pos_neg_null,bur,7,prior,7
6,10,0.003495187008758519,pos_neg_null,bur,7,prior,7
6,9,0.003495187008758519,pos_neg_null,bur,7,prior,7
6,8,0.003495187008758519,pos_neg_null,bur,7,prior,7
6,7,0.003495187008758519,pos_neg_null,bur,7,prior,7
6,14,0.003495187008758519,pos_neg_null,bur,7,prior,7
6,6,0.003495187008758519,pos_neg_null,bur,7,prior,7
6,5,0.003495187008758519,pos_neg_null,bur,7,prior,7
6,4,0.003495187008758519,pos_neg_null,bur,7,prior,7
6,3,0.003495187008758519,pos_neg_null,bur,7,prior,7
6,2,0.003495187008758519,pos_neg_null,bur,7,prior,7
6,1,0.003495187008758519,pos_neg_null,bur,7,prior,7
7,15,0.002374744897019663,pos_neg_null,bur,7,prior,7
7,14,0.002374744897019663,pos_neg_null,bur,7,prior,7
7,13,0.002374744897019663,pos_neg_null,bur,7,prior,7
7,12,0.002374744897019663,pos_neg_null,bur,7,prior,7
7,11,0.002374744897019663,pos_neg_null,bur,7,prior,7
7,5,0.002374744897019663,pos_neg_null,bur,7,prior,7
7,3,0.002374744897019663,pos_neg_null,bur,7,prior,7
7,10,0.002374744897019663,pos_neg_null,bur,7,prior,7
7,2,0.002374744897019663,pos_neg_null,bur,7,prior,7
7,1,0.002374744897019663,pos_neg_null,bur,7,prior,7
7,9,0.002374744897019663,pos_neg_null,bur,7,prior,7
7,7,0.002374744897019663,pos_neg_null,bur,7,prior,7
7,8,0.002374744897019663,pos_neg_null,bur,7,prior,7
7,6,0.002374744897019663,pos_neg_null,bur,7,prior,7
7,4,0.002374744897019663,pos_neg_null,bur,7,prior,7
8,10,0.0017182165164698897,pos_neg_null,bur,7,prior,7
8,15,0.0017182165164698897,pos_neg_null,bur,7,prior,7
8,1,0.0017182165164698897,pos_neg_null,bur,7,prior,7
8,7,0.0017182165164698897,pos_neg_null,bur,7,prior,7
8,8,0.0017182165164698897,pos_neg_null,bur,7,prior,7
8,14,0.0017182165164698897,pos_neg_null,bur,7,prior,7
8,9,0.0017182165164698897,pos_neg_null,bur,7,prior,7
8,2,0.0017182165164698897,pos_neg_null,bur,7,prior,7
8,11,0.0017182165164698897,pos_neg_null,bur,7,prior,7
8,3,0.0017182165164698897,pos_neg_null,bur,7,prior,7
8,6,0.0017182165164698897,pos_neg_null,bur,7,prior,7
8,5,0.0017182165164698897,pos_neg_null,bur,7,prior,7
8,4,0.0017182165164698897,pos_neg_null,bur,7,prior,7
8,12,0.0017182165164698897,pos_neg_null,bur,7,prior,7
8,13,0.0017182165164698897,pos_neg_null,bur,7,prior,7
9,8,0.0009371050855865817,pos_neg_null,bur,7,prior,7
9,11,0.0009371050855865817,pos_neg_null,bur,7,prior,7
9,9,0.0009371050855865817,pos_neg_null,bur,7,prior,7
9,7,0.0009371050855865817,pos_neg_null,bur,7,prior,7
9,3,0.0009371050855865817,pos_neg_null,bur,7,prior,7
9,12,0.0009371050855865817,pos_neg_null,bur,7,prior,7
9,1,0.0009371050855865817,pos_neg_null,bur,7,prior,7
9,2,0.0009371050855865817,pos_neg_null,bur,7,prior,7
9,6,0.0009371050855865817,pos_neg_null,bur,7,prior,7
9,13,0.0009371050855865817,pos_neg_null,bur,7,prior,7
9,4,0.0009371050855865817,pos_neg_null,bur,7,prior,7
9,10,0.0009371050855865817,pos_neg_null,bur,7,prior,7
9,5,0.0009371050855865817,pos_neg_null,bur,7,prior,7
9,14,0.0009371050855865817,pos_neg_null,bur,7,prior,7
9,15,0.0009371050855865817,pos_neg_null,bur,7,prior,7
10,15,0.0007390613210716883,pos_neg_null,bur,7,prior,7
10,5,0.0007390613210716883,pos_neg_null,bur,7,prior,7
10,14,0.0007390613210716883,pos_neg_null,bur,7,prior,7
10,12,0.0007390613210716883,pos_neg_null,bur,7,prior,7
