value,theta,probability,alternatives,prior_distribution,cost_of_adjective,utterance,speaker_lambda
13,3,0.000031091966321400045,pos_neg_null,book,7,adjective,7
13,2,0.000018765445459000003,pos_neg_null,book,7,adjective,7
13,6,0.001370411468195993,pos_neg_null,book,7,adjective,7
13,9,0.015244013735617156,pos_neg_null,book,7,adjective,7
14,9,0.012122671113422717,pos_neg_null,book,7,adjective,7
14,14,0.012200228891290056,pos_neg_null,book,7,adjective,7
14,8,0.011081387611526175,pos_neg_null,book,7,adjective,7
14,11,0.012199914142135072,pos_neg_null,book,7,adjective,7
14,1,0.00001111503311855703,pos_neg_null,book,7,adjective,7
14,10,0.012194426594408062,pos_neg_null,book,7,adjective,7
14,6,0.0010898079604971045,pos_neg_null,book,7,adjective,7
14,12,0.012200207753585424,pos_neg_null,book,7,adjective,7
14,7,0.005736042087988166,pos_neg_null,book,7,adjective,7
14,3,0.000024725619415002977,pos_neg_null,book,7,adjective,7
14,2,0.000014923059473819018,pos_neg_null,book,7,adjective,7
14,13,0.012200228059059013,pos_neg_null,book,7,adjective,7
14,4,0.000050715822370920925,pos_neg_null,book,7,adjective,7
14,5,0.00017691114490742655,pos_neg_null,book,7,adjective,7
15,15,0.008159577988767392,pos_neg_null,book,7,adjective,7
15,14,0.008159577977648616,pos_neg_null,book,7,adjective,7
15,13,0.008159577421037328,pos_neg_null,book,7,adjective,7
15,4,0.00003391901176796713,pos_neg_null,book,7,adjective,7
15,10,0.008155697370619771,pos_neg_null,book,7,adjective,7
15,8,0.007411290978420092,pos_neg_null,book,7,adjective,7
15,5,0.0001183191147352892,pos_neg_null,book,7,adjective,7
15,7,0.0038362954594537233,pos_neg_null,book,7,adjective,7
15,2,0.00000998062155444347,pos_neg_null,book,7,adjective,7
15,1,0.000007433793272488602,pos_neg_null,book,7,adjective,7
15,12,0.008159563840628584,pos_neg_null,book,7,adjective,7
15,9,0.008107706923256866,pos_neg_null,book,7,adjective,7
15,11,0.008159367471728816,pos_neg_null,book,7,adjective,7
15,3,0.000016536625784631625,pos_neg_null,book,7,adjective,7
15,6,0.0007288693608588823,pos_neg_null,book,7,adjective,7
5,1,0.010637319309734312,pos_neg_null,book,7,prior,7
5,14,0.010637319309734312,pos_neg_null,book,7,prior,7
5,13,0.010637319309734312,pos_neg_null,book,7,prior,7
5,12,0.010637319309734312,pos_neg_null,book,7,prior,7
5,11,0.010637319309734312,pos_neg_null,book,7,prior,7
5,10,0.010637319309734312,pos_neg_null,book,7,prior,7
5,9,0.010637319309734312,pos_neg_null,book,7,prior,7
5,8,0.010637319309734312,pos_neg_null,book,7,prior,7
5,7,0.010637319309734312,pos_neg_null,book,7,prior,7
5,15,0.010637319309734312,pos_neg_null,book,7,prior,7
5,6,0.010637319309734312,pos_neg_null,book,7,prior,7
5,5,0.010637319309734312,pos_neg_null,book,7,prior,7
5,4,0.010637319309734312,pos_neg_null,book,7,prior,7
5,3,0.010637319309734312,pos_neg_null,book,7,prior,7
5,2,0.010637319309734312,pos_neg_null,book,7,prior,7
6,3,0.00922426042520931,pos_neg_null,book,7,prior,7
6,2,0.00922426042520931,pos_neg_null,book,7,prior,7
