"sliderNorm","slider","condition","item","bin_number","sample_number"
0.00549682983377514,0.0338095238095238,"none","edu",14,1
0.00490486020343542,0.0314285714285714,"none","edu",15,1
0.113433146930502,0.6605,"none","girl",1,1
0.119148092510783,0.7235,"none","girl",2,1
0.122733193662667,0.775,"none","girl",3,1
0.101979516222031,0.692,"none","girl",4,1
0.0781464900308976,0.5615,"none","girl",5,1
0.052246405386055,0.3595,"none","girl",6,1
0.0393690658481313,0.2665,"none","girl",7,1
0.0318665981445833,0.2175,"none","girl",8,1
0.0183969034787156,0.137,"none","girl",9,1
0.0138896514971989,0.1035,"none","girl",10,1
0.0101172332071802,0.082,"none","girl",11,1
0.00826779545927639,0.067,"none","girl",12,1
0.00616813109641056,0.057,"none","girl",13,1
0.00491557161877924,0.05,"none","girl",14,1
0.00432220490678845,0.0455,"none","girl",15,1
0.107338308853734,0.547,"none","hair",1,1
0.15621034181442,0.662,"none","hair",2,1
0.174770333232616,0.7495,"none","hair",3,1
0.103889426776982,0.4955,"none","hair",4,1
0.0698522355516778,0.3455,"none","hair",5,1
0.04044989835149,0.238,"none","hair",6,1
0.0280876023606923,0.1685,"none","hair",7,1
0.0201407145416015,0.113,"none","hair",8,1
0.0142189549781107,0.0885,"none","hair",9,1
0.0109182694268357,0.0685,"none","hair",10,1
0.015227123158478,0.094,"none","hair",11,1
0.0152104369861902,0.093,"none","hair",12,1
0.0134532441340096,0.084,"none","hair",13,1
0.00232045738053315,0.0105,"none","hair",14,1
0.00291265245263006,0.013,"none","hair",15,1
0.106810215801361,0.513684210526316,"none","kid",1,1
0.153249413193081,0.686315789473684,"none","kid",2,1
0.16654738936064,0.742631578947368,"none","kid",3,1
0.127356881347198,0.596315789473684,"none","kid",4,1
0.0765069220254767,0.373684210526316,"none","kid",5,1
0.053838325075023,0.26,"none","kid",6,1
0.0380223885614857,0.192631578947368,"none","kid",7,1
0.0179764179407637,0.115263157894737,"none","kid",8,1
0.0118940872178624,0.0968421052631579,"none","kid",9,1
0.0102763333617721,0.0889473684210526,"none","kid",10,1
0.00904684217805272,0.0878947368421053,"none","kid",11,1
0.00881395234477759,0.0931578947368421,"none","kid",12,1
0.0117782452383896,0.109473684210526,"none","kid",13,1
0.0129709006205101,0.121052631578947,"none","kid",14,1
0.0107011594178173,0.118421052631579,"none","kid",15,1
0.115149666759034,0.449473684210526,"none","mov",1,1
0.120039734539368,0.487894736842105,"none","mov",2,1
0.128170704925164,0.574736842105263,"none","mov",3,1
0.0980271547978528,0.476842105263158,"none","mov",4,1
0.0655258015772303,0.345789473684211,"none","mov",5,1
0.0457317227640752,0.301578947368421,"none","mov",6,1
0.0298535483988479,0.218421052631579,"none","mov",7,1
0.0255375447214983,0.196315789473684,"none","mov",8,1
0.020191876070352,0.17,"none","mov",9,1
0.0193359347126257,0.168947368421053,"none","mov",10,1
0.0178617091726421,0.161578947368421,"none","mov",11,1
0.018028974707619,0.162631578947368,"none","mov",12,1
0.0193092068984363,0.168947368421053,"none","mov",13,1
0.0183733494488659,0.167368421052632,"none","mov",14,1
0.0220209652432305,0.225263157894737,"none","mov",15,1
0.0263233705269126,0.153333333333333,"none","move",1,1
0.0265344004357528,0.152380952380952,"none","move",2,1
0.0273565601806715,0.15047619047619,"none","move",3,1
0.0277508790034953,0.152380952380952,"none","move",4,1
0.0296115382137162,0.16047619047619,"none","move",5,1
0.117367948898634,0.445238095238095,"none","move",6,1
0.134318455376119,0.486190476190476,"none","move",7,1
0.167085750406428,0.570952380952381,"none","move",8,1
0.127980756126566,0.469047619047619,"none","move",9,1
0.100608262319557,0.395714285714286,"none","move",10,1
0.0275048263050318,0.173809523809524,"none","move",11,1
0.0159908071529419,0.102857142857143,"none","move",12,1
0.0107234576903418,0.07,"none","move",13,1
0.0101302759745597,0.0580952380952381,"none","move",14,1
0.00785556853213008,0.0447619047619048,"none","move",15,1
0.0997459342568612,0.5645,"none","poem",1,1
0.125464516125566,0.672,"none","poem",2,1
0.133689620885243,0.7135,"none","poem",3,1
0.105616255502644,0.6,"none","poem",4,1
0.0917557100917312,0.5595,"none","poem",5,1
0.0789776997691415,0.524,"none","poem",6,1
0.0656282246929099,0.4475,"none","poem",7,1
0.0428208522112102,0.293,"none","poem",8,1
0.0334817540812123,0.2415,"none","poem",9,1
0.0252578322894383,0.193,"none","poem",10,1
0.0226399113891363,0.167,"none","poem",11,1
0.0155807675954602,0.1225,"none","poem",12,1
0.012029798041307,0.086,"none","poem",13,1
0.0126147755939787,0.084,"none","poem",14,1
0.00969634747416077,0.0665,"none","poem",15,1
0.157359854029434,0.677,"none","shoe",1,1
0.172395491930862,0.767,"none","shoe",2,1
0.161359209909972,0.734,"none","shoe",3,1
0.108240171614825,0.568,"none","shoe",4,1
0.0664602303528224,0.433,"none","shoe",5,1
0.0414451070410107,0.2985,"none","shoe",6,1
0.0297558605966928,0.216,"none","shoe",7,1
0.0186584634957545,0.1305,"none","shoe",8,1
0.0141467613736635,0.095,"none","shoe",9,1
0.00912846167472019,0.063,"none","shoe",10,1
0.00559016744308366,0.0345,"none","shoe",11,1
0.00537821459917023,0.023,"none","shoe",12,1
0.00313807578551157,0.0155,"none","shoe",13,1
0.00358693482001963,0.016,"none","shoe",14,1
0.00335699533245807,0.014,"none","shoe",15,1
0.0242543021190379,0.148571428571429,"none","trav",1,1
0.0425637745700534,0.248095238095238,"none","trav",2,1
0.0863457596129416,0.537619047619048,"none","trav",3,1
0.0925625950117293,0.599523809523809,"none","trav",4,1
0.106756278635344,0.665714285714286,"none","trav",5,1
0.0972813709956141,0.631904761904762,"none","trav",6,1
0.0862038561547823,0.573333333333333,"none","trav",7,1
0.0664867916415454,0.49,"none","trav",8,1
0.0627608481069658,0.46952380952381,"none","trav",9,1
0.040328539346041,0.340952380952381,"none","trav",10,1
0.0236666286951652,0.254761904761905,"none","trav",11,1
0.0230767944254794,0.247142857142857,"none","trav",12,1
0.0205394517218602,0.227619047619048,"none","trav",13,1
0.0188995533404344,0.212857142857143,"none","trav",14,1
0.0177972651468151,0.203333333333333,"none","trav",15,1
0.0550145148405888,0.354285714285714,"none","tv",1,1
0.0657428717941692,0.405714285714286,"none","tv",2,1
0.0879029643045453,0.529047619047619,"none","tv",3,1
0.0943261306213928,0.58,"none","tv",4,1
0.091797338022526,0.59952380952381,"none","tv",5,1
0.0790822560521505,0.544761904761905,"none","tv",6,1
0.0800133446700107,0.590952380952381,"none","tv",7,1
0.0594312751516656,0.45952380952381,"none","tv",8,1
0.0388882100679905,0.324761904761905,"none","tv",9,1
0.0366137729102536,0.312380952380952,"none","tv",10,1
0.0239540044306437,0.218095238095238,"none","tv",11,1
0.00989502594732248,0.117142857142857,"none","tv",12,1
0.0064130612323071,0.0733333333333333,"none","tv",13,1
0.00603206526399722,0.0652380952380952,"none","tv",14,1
0.00298840278567471,0.0233333333333333,"none","tv",15,1
0.035996127373575,0.243157894736842,"none","bas",1,2
0.0552616167527013,0.356315789473684,"none","bas",2,2
0.0694159873226157,0.452631578947368,"none","bas",3,2
0.06743494222643,0.465263157894737,"none","bas",4,2
0.0668379708757674,0.477368421052632,"none","bas",5,2
0.0645137770594423,0.44421052631579,"none","bas",6,2
0.0584449398335488,0.395789473684211,"none","bas",7,2
0.0624428389032852,0.428421052631579,"none","bas",8,2
0.061347112105513,0.416315789473684,"none","bas",9,2
0.0650627907412583,0.411052631578947,"none","bas",10,2
0.062076129474202,0.408421052631579,"none","bas",11,2
0.0445701291023891,0.303157894736842,"none","bas",12,2
0.0315627715255026,0.241578947368421,"none","bas",13,2
0.0273212834982503,0.221578947368421,"none","bas",14,2
0.0171852674160453,0.169473684210526,"none","bas",15,2
0.0236101222495912,0.165263157894737,"none","book",1,2
0.0444280839279677,0.261578947368421,"none","book",2,2
0.0636679862095204,0.354736842105263,"none","book",3,2
0.0888655189623762,0.485263157894737,"none","book",4,2
0.118270879728803,0.674210526315789,"none","book",5,2
0.105989446001802,0.631052631578947,"none","book",6,2
0.101206209341393,0.624736842105263,"none","book",7,2
0.0791537062913553,0.490526315789474,"none","book",8,2
0.0625160865152436,0.417894736842105,"none","book",9,2
0.0536105501291703,0.359473684210526,"none","book",10,2
0.0427780858824995,0.292105263157895,"none","book",11,2
0.0364766638125409,0.255789473684211,"none","book",12,2
0.0256576863289686,0.174736842105263,"none","book",13,2
0.0232805648266044,0.161052631578947,"none","book",14,2
0.0252252518974276,0.0905263157894737,"none","book",15,2
0.205648855087516,0.832,"none","bur",1,2
0.188744511341265,0.7465,"none","bur",2,2
0.144810008560334,0.601,"none","bur",3,2
0.0654592581315963,0.339,"none","bur",4,2
0.0515939290439396,0.2745,"none","bur",5,2
0.0289297525110271,0.156,"none","bur",6,2
0.0237386510701511,0.1305,"none","bur",7,2
0.0186457164301135,0.0995,"none","bur",8,2
0.0120519917245031,0.065,"none","bur",9,2
0.0112753403009561,0.059,"none","bur",10,2
0.00604612640036406,0.0355,"none","bur",11,2
0.00674330002625899,0.032,"none","bur",12,2
0.00457297508711073,0.021,"none","bur",13,2
0.00413041632559121,0.018,"none","bur",14,2
0.00260916795927321,0.012,"none","bur",15,2
0.0360445371979335,0.212105263157895,"none","cig",1,2
0.043981950761467,0.282105263157895,"none","cig",2,2
0.0587913217336191,0.402631578947368,"none","cig",3,2
0.069245591476573,0.48,"none","cig",4,2
0.0750621913783936,0.53578947368421,"none","cig",5,2
0.0754203658162366,0.558421052631579,"none","cig",6,2
0.0768187022328743,0.580526315789474,"none","cig",7,2
0.067249708581956,0.522631578947368,"none","cig",8,2
0.0550601894636382,0.422631578947368,"none","cig",9,2
0.0401621137264556,0.311052631578947,"none","cig",10,2
0.0271268280953415,0.198421052631579,"none","cig",11,2
0.0174483444173053,0.123684210526316,"none","cig",12,2
0.0136896557175428,0.106315789473684,"none","cig",13,2
0.0134262423302444,0.0994736842105263,"none","cig",14,2
0.067314362333577,0.242631578947368,"none","cig",15,2
0.0227975565551724,0.15047619047619,"none","eat",1,2
0.0397432921223835,0.270952380952381,"none","eat",2,2
0.0691148705281195,0.428095238095238,"none","eat",3,2
0.0987843352790792,0.585714285714286,"none","eat",4,2
0.0991636690345226,0.592380952380952,"none","eat",5,2
0.101148422181916,0.598095238095238,"none","eat",6,2
0.0810609566875735,0.470952380952381,"none","eat",7,2
0.0631073255721909,0.401428571428571,"none","eat",8,2
0.0528599048001263,0.390952380952381,"none","eat",9,2
0.0436694087917503,0.323809523809524,"none","eat",10,2
0.0165769225047576,0.178095238095238,"none","eat",11,2
0.0122373617218978,0.130952380952381,"none","eat",12,2
0.00675514348194761,0.07,"none","eat",13,2
0.00489456133786031,0.0504761904761905,"none","eat",14,2
0.00237198368641668,0.0214285714285714,"none","eat",15,2
0.0317895885873438,0.166190476190476,"none","edu",1,2
0.0368846047936236,0.195238095238095,"none","edu",2,2
0.0434695095576109,0.232857142857143,"none","edu",3,2
0.0505308635365109,0.277142857142857,"none","edu",4,2
0.0701556825647175,0.374761904761905,"none","edu",5,2
0.131669877009275,0.661904761904762,"none","edu",6,2
0.125951786474818,0.665238095238095,"none","edu",7,2
0.122068614659098,0.667619047619048,"none","edu",8,2
0.0948054511152025,0.526190476190476,"none","edu",9,2
0.0540161230650754,0.311904761904762,"none","edu",10,2
0.0286810508396706,0.17047619047619,"none","edu",11,2
0.0168283094583483,0.0980952380952381,"none","edu",12,2
0.0092822665594453,0.0523809523809524,"none","edu",13,2
0.00919813396136851,0.0519047619047619,"none","edu",14,2
0.00800147115122442,0.0466666666666667,"none","edu",15,2
0.117370416842262,0.5075,"none","girl",1,2
0.118394253198034,0.5315,"none","girl",2,2
0.110845669665794,0.5465,"none","girl",3,2
0.0885589879025146,0.474,"none","girl",4,2
0.0718260509674239,0.44,"none","girl",5,2
0.0583919563884859,0.3535,"none","girl",6,2
0.045182637460424,0.283,"none","girl",7,2
0.0464559196493707,0.3025,"none","girl",8,2
0.0388830868704225,0.264,"none","girl",9,2
0.0357668513648192,0.237,"none","girl",10,2
0.0340639074509964,0.2295,"none","girl",11,2
0.030603187822659,0.2025,"none","girl",12,2
0.0222151044125535,0.156,"none","girl",13,2
0.0206802114314037,0.1495,"none","girl",14,2
0.0107617585728366,0.0855,"none","girl",15,2
0.169209738750609,0.6985,"none","hair",1,2
0.174095747379985,0.7185,"none","hair",2,2
0.149333631100896,0.677,"none","hair",3,2
0.10599858245411,0.506,"none","hair",4,2
0.0597098153056924,0.311,"none","hair",5,2
0.0430780746767908,0.2425,"none","hair",6,2
0.0307007849467811,0.178,"none","hair",7,2
0.0192259978115608,0.099,"none","hair",8,2
0.0123091146077359,0.074,"none","hair",9,2
0.0100960868540637,0.064,"none","hair",10,2
0.010981510498108,0.071,"none","hair",11,2
0.00638170365416248,0.0385,"none","hair",12,2
0.00543953570581128,0.033,"none","hair",13,2
0.00199965502455129,0.011,"none","hair",14,2
0.0014400212291419,0.0095,"none","hair",15,2
0.136187546900809,0.529473684210526,"none","kid",1,2
0.187154171605458,0.7,"none","kid",2,2
0.210536314268777,0.770526315789474,"none","kid",3,2
0.134418964946611,0.521578947368421,"none","kid",4,2
0.0730735359815012,0.281578947368421,"none","kid",5,2
0.0513745433858152,0.198421052631579,"none","kid",6,2
0.0404497331752274,0.163684210526316,"none","kid",7,2
0.0201102899584438,0.0957894736842105,"none","kid",8,2
0.0111194533736828,0.0673684210526316,"none","kid",9,2
0.00967182311097232,0.06,"none","kid",10,2
0.00752081609988998,0.0563157894736842,"none","kid",11,2
0.00800546285996493,0.0610526315789474,"none","kid",12,2
0.0119488776558062,0.0763157894736842,"none","kid",13,2
0.0111370497462663,0.0773684210526316,"none","kid",14,2
0.00834404850972266,0.0710526315789474,"none","kid",15,2
0.10155552482837,0.532631578947368,"none","mov",1,2
0.120168288330211,0.666315789473684,"none","mov",2,2
0.121277038756546,0.682105263157895,"none","mov",3,2
0.0939496918846395,0.558947368421053,"none","mov",4,2
0.0664508380280134,0.407894736842105,"none","mov",5,2
0.0477657804525735,0.315789473684211,"none","mov",6,2
0.0327333087167859,0.229473684210526,"none","mov",7,2
0.0242279942426704,0.167894736842105,"none","mov",8,2
0.0172074604099171,0.130526315789474,"none","mov",9,2
0.0178505644083818,0.137368421052632,"none","mov",10,2
0.0141685393104763,0.112105263157895,"none","mov",11,2
0.0119409006568788,0.0936842105263158,"none","mov",12,2
0.0138968062760859,0.109473684210526,"none","mov",13,2
0.0134046499954887,0.111578947368421,"none","mov",14,2
0.0139289294924352,0.128947368421053,"none","mov",15,2
0.018480738639159,0.112857142857143,"none","move",1,2
0.0176200315966129,0.108095238095238,"none","move",2,2
0.0168678354133526,0.102857142857143,"none","move",3,2
0.0157767136242627,0.0966666666666667,"none","move",4,2
0.0172367281919556,0.108571428571429,"none","move",5,2
0.0812782880785524,0.481904761904762,"none","move",6,2
0.110936794721835,0.613333333333333,"none","move",7,2
0.126334556336872,0.668095238095238,"none","move",8,2
0.113387601698096,0.555714285714286,"none","move",9,2
0.0851431789690012,0.432380952380952,"none","move",10,2
0.0311154436113367,0.234285714285714,"none","move",11,2
0.0204679941759249,0.156190476190476,"none","move",12,2
0.0152206989934184,0.112857142857143,"none","move",13,2
0.0117549212210982,0.0823809523809524,"none","move",14,2
0.00885466520471315,0.0576190476190476,"none","move",15,2
0.107911246956862,0.512,"none","poem",1,2
0.13830196202686,0.6515,"none","poem",2,2
0.134126494602789,0.6585,"none","poem",3,2
0.0956646757086958,0.5285,"none","poem",4,2
0.0973835268099664,0.556,"none","poem",5,2
0.0689855866024296,0.485,"none","poem",6,2
0.0552162978337564,0.4225,"none","poem",7,2
0.0407730842422109,0.311,"none","poem",8,2
0.0367770854193887,0.28,"none","poem",9,2
0.0264344333726121,0.2065,"none","poem",10,2
0.0223475664382635,0.1665,"none","poem",11,2
0.0168396240507262,0.1225,"none","poem",12,2
0.0131538983670988,0.0805,"none","poem",13,2
0.0125086360362556,0.075,"none","poem",14,2
0.00857588153208397,0.046,"none","poem",15,2
0.131590012647288,0.6875,"none","shoe",1,2
0.141998307226465,0.77,"none","shoe",2,2
0.130469828790633,0.7185,"none","shoe",3,2
0.103909467719771,0.598,"none","shoe",4,2
0.0814637516273555,0.5245,"none","shoe",5,2
0.0556293977884602,0.379,"none","shoe",6,2
0.0366720678012981,0.2655,"none","shoe",7,2
0.0235757520228365,0.18,"none","shoe",8,2
0.0162186406762769,0.1265,"none","shoe",9,2
0.0145894450941142,0.1115,"none","shoe",10,2
0.010973045206009,0.0785,"none","shoe",11,2
0.00868546294087267,0.0555,"none","shoe",12,2
0.00707533674380799,0.0465,"none","shoe",13,2
0.00637590866849887,0.0425,"none","shoe",14,2
0.00577357504631248,0.0385,"none","shoe",15,2
0.0496933550247362,0.291904761904762,"none","trav",1,2
0.0691085193156326,0.411428571428571,"none","trav",2,2
0.113598732593922,0.633333333333333,"none","trav",3,2
0.11486994287118,0.660952380952381,"none","trav",4,2
0.117292047402076,0.666190476190476,"none","trav",5,2
0.108151758515649,0.610476190476191,"none","trav",6,2
0.0902813194415921,0.52,"none","trav",7,2
0.0562247164388385,0.360952380952381,"none","trav",8,2
0.0471814993741134,0.302857142857143,"none","trav",9,2
0.0314775208363136,0.219047619047619,"none","trav",10,2
0.0232865437967983,0.176190476190476,"none","trav",11,2
0.019029096904623,0.144285714285714,"none","trav",12,2
0.0172497722399047,0.130952380952381,"none","trav",13,2
0.0146538304133962,0.115714285714286,"none","trav",14,2
0.00885372578360626,0.079047619047619,"none","trav",15,2
0.0549596952417298,0.356190476190476,"none","tv",1,2
0.0584935780986764,0.368095238095238,"none","tv",2,2
0.0856856089447739,0.507142857142857,"none","tv",3,2
0.0964006405406946,0.599523809523809,"none","tv",4,2
0.0882552442768661,0.59952380952381,"none","tv",5,2
0.0686612979343986,0.519047619047619,"none","tv",6,2
0.0697383389149168,0.556190476190476,"none","tv",7,2
0.0529324458242622,0.453333333333333,"none","tv",8,2
0.0406708492239535,0.38047619047619,"none","tv",9,2
0.0355122410532278,0.344761904761905,"none","tv",10,2
0.0279355165139011,0.282857142857143,"none","tv",11,2
0.0219835144559728,0.234285714285714,"none","tv",12,2
0.0155844930602634,0.157142857142857,"none","tv",13,2
0.012739724156563,0.13,"none","tv",14,2
0.00854204985503809,0.0685714285714286,"none","tv",15,2
0.0243368166524521,0.136842105263158,"none","bas",1,3
0.0350395532614108,0.198947368421053,"none","bas",2,3
0.0423724429664757,0.249473684210526,"none","bas",3,3
0.0407134929745906,0.253157894736842,"none","bas",4,3
0.043943620776222,0.281052631578947,"none","bas",5,3
0.0547730144103558,0.328421052631579,"none","bas",6,3
0.0639115573209009,0.366842105263158,"none","bas",7,3
0.0792707793195325,0.459473684210526,"none","bas",8,3
0.0933341918458814,0.517894736842105,"none","bas",9,3
0.113137908338365,0.572631578947368,"none","bas",10,3
0.0837072504602492,0.453157894736842,"none","bas",11,3
0.0592337799304737,0.314736842105263,"none","bas",12,3
0.0262060077156691,0.168947368421053,"none","bas",13,3
0.0206863586724862,0.144210526315789,"none","bas",14,3
0.00880690956546163,0.0894736842105263,"none","bas",15,3
0.0584185711362018,0.483157894736842,"none","book",1,3
0.0618811988620085,0.514210526315789,"none","book",2,3
0.0684181157562527,0.566315789473684,"none","book",3,3
0.0689447991171534,0.568947368421053,"none","book",4,3
0.078947176288845,0.645789473684211,"none","book",5,3
0.071246498956925,0.582631578947368,"none","book",6,3
0.0626665495081058,0.513157894736842,"none","book",7,3
0.0579359897636613,0.473157894736842,"none","book",8,3
0.0502828363960643,0.416315789473684,"none","book",9,3
0.042835102706753,0.364210526315789,"none","book",10,3
0.0381134911219715,0.330526315789474,"none","book",11,3
0.0365578973818799,0.320526315789474,"none","book",12,3
0.0355057230842471,0.315263157894737,"none","book",13,3
0.0328864732638809,0.292631578947368,"none","book",14,3
0.0248332608665759,0.223157894736842,"none","book",15,3
0.178999434106768,0.6675,"none","bur",1,3
0.166055621925836,0.662,"none","bur",2,3
0.152090889221941,0.633,"none","bur",3,3
0.0921607573677324,0.406,"none","bur",4,3
0.0666449706551625,0.3105,"none","bur",5,3
0.0520974657407962,0.255,"none","bur",6,3
0.0347129052860634,0.1905,"none","bur",7,3
0.0252267831945898,0.1305,"none","bur",8,3
0.0141377171916336,0.079,"none","bur",9,3
0.011412152423549,0.063,"none","bur",10,3
0.0101931528787322,0.054,"none","bur",11,3
0.00869004876196685,0.043,"none","bur",12,3
0.0047279333211915,0.02,"none","bur",13,3
0.00489571855609083,0.0205,"none","bur",14,3
0.00295444936794594,0.0115,"none","bur",15,3
0.0539830770485386,0.263684210526316,"none","cig",1,3
0.0630231132695994,0.377894736842105,"none","cig",2,3
0.0748857659839973,0.518421052631579,"none","cig",3,3
0.0783364209895061,0.566315789473684,"none","cig",4,3
0.0799997648539555,0.577894736842105,"none","cig",5,3
0.077667903561937,0.584736842105263,"none","cig",6,3
0.0688764532941279,0.550526315789474,"none","cig",7,3
0.0645550103844982,0.527368421052632,"none","cig",8,3
0.0485683646537343,0.391052631578947,"none","cig",9,3
0.0373499408457317,0.309473684210526,"none","cig",10,3
0.021360085454836,0.161578947368421,"none","cig",11,3
0.0127595176793563,0.0947368421052632,"none","cig",12,3
0.0114316149150479,0.0915789473684211,"none","cig",13,3
0.00938532850370886,0.0826315789473684,"none","cig",14,3
0.0083439543508987,0.0778947368421053,"none","cig",15,3
0.0379544272296865,0.205238095238095,"none","eat",1,3
0.0564494546708218,0.305714285714286,"none","eat",2,3
0.0965395337882935,0.500952380952381,"none","eat",3,3
0.123270206915094,0.626666666666667,"none","eat",4,3
0.123008629913867,0.642857142857143,"none","eat",5,3
0.106674921707244,0.55047619047619,"none","eat",6,3
0.0899060692351792,0.472857142857143,"none","eat",7,3
0.0562875740584775,0.325714285714286,"none","eat",8,3
0.0468472123526893,0.293809523809524,"none","eat",9,3
0.0365895206424668,0.224285714285714,"none","eat",10,3
0.011171214262836,0.0976190476190476,"none","eat",11,3
0.0099735483667819,0.08,"none","eat",12,3
0.00595354046693711,0.0466666666666667,"none","eat",13,3
0.00487450939991115,0.0366666666666667,"none","eat",14,3
0.00402344651352409,0.0247619047619048,"none","eat",15,3
0.0258752919829242,0.133333333333333,"none","edu",1,3
0.0295516297553944,0.154285714285714,"none","edu",2,3
0.0339773798660009,0.179047619047619,"none","edu",3,3
0.0421590326594369,0.236666666666667,"none","edu",4,3
0.0733788686265898,0.387619047619048,"none","edu",5,3
0.137612243332675,0.714285714285714,"none","edu",6,3
0.132766525028719,0.722380952380952,"none","edu",7,3
0.125774974052069,0.701428571428571,"none","edu",8,3
0.0834652004221136,0.492857142857143,"none","edu",9,3
0.0445917480589508,0.26952380952381,"none","edu",10,3
0.0253761270829929,0.153333333333333,"none","edu",11,3
0.0176910406026737,0.105238095238095,"none","edu",12,3
0.0133555910528968,0.0780952380952381,"none","edu",13,3
0.0128128480443637,0.0747619047619048,"none","edu",14,3
0.0111353089560093,0.0661904761904762,"none","edu",15,3
0.134605142361995,0.648,"none","girl",1,3
0.12731737570212,0.6655,"none","girl",2,3
0.116809541724435,0.6945,"none","girl",3,3
0.0933741448665704,0.6315,"none","girl",4,3
0.0740669371959064,0.552,"none","girl",5,3
