"sliderNorm","slider","condition","item","bin_number","sample_number"
0.0291720304741506,0.26,"none","mov",12,6
0.0298160707733284,0.263157894736842,"none","mov",13,6
0.0288388318850868,0.261578947368421,"none","mov",14,6
0.0330728815132295,0.322631578947368,"none","mov",15,6
0.0131592433234586,0.079047619047619,"none","move",1,6
0.0145511101285972,0.0833333333333333,"none","move",2,6
0.0164015804069736,0.089047619047619,"none","move",3,6
0.0196688459195003,0.101428571428571,"none","move",4,6
0.0238619343710033,0.123809523809524,"none","move",5,6
0.1189224833172,0.476666666666667,"none","move",6,6
0.155712803239039,0.646666666666667,"none","move",7,6
0.170346075516191,0.72,"none","move",8,6
0.115864522643629,0.554761904761905,"none","move",9,6
0.0740659753827689,0.400952380952381,"none","move",10,6
0.0525256771200696,0.301428571428571,"none","move",11,6
0.0277665227208752,0.17,"none","move",12,6
0.0173597268374685,0.109047619047619,"none","move",13,6
0.00800405678277963,0.0542857142857143,"none","move",14,6
0.00512277562377972,0.0328571428571429,"none","move",15,6
0.0949227057688946,0.6145,"none","poem",1,6
0.11319182098935,0.706,"none","poem",2,6
0.129616321321138,0.775,"none","poem",3,6
0.0999371142562506,0.6145,"none","poem",4,6
0.0958669333567878,0.5825,"none","poem",5,6
0.0703814525728909,0.475,"none","poem",6,6
0.051649490309566,0.3825,"none","poem",7,6
0.0322510964149687,0.244,"none","poem",8,6
0.0252587384498045,0.1995,"none","poem",9,6
0.0208813087057103,0.171,"none","poem",10,6
0.0195740700860176,0.1565,"none","poem",11,6
0.0132979642686906,0.1195,"none","poem",12,6
0.0114523902023902,0.1045,"none","poem",13,6
0.011590480669428,0.1045,"none","poem",14,6
0.0101281126281126,0.093,"none","poem",15,6
0.135635675126473,0.6165,"none","shoe",1,6
0.151791692059059,0.727,"none","shoe",2,6
0.141290106127443,0.6995,"none","shoe",3,6
0.115572135599858,0.607,"none","shoe",4,6
0.086411343267338,0.5315,"none","shoe",5,6
0.0528462230667546,0.3525,"none","shoe",6,6
0.0355577820471816,0.251,"none","shoe",7,6
0.0212901792434272,0.1505,"none","shoe",8,6
0.0162964834744422,0.1125,"none","shoe",9,6
0.0138205991815722,0.091,"none","shoe",10,6
0.00998138662006717,0.06,"none","shoe",11,6
0.00765324685079733,0.039,"none","shoe",12,6
0.00471443866814362,0.0255,"none","shoe",13,6
0.00408503680471521,0.0205,"none","shoe",14,6
0.00305367186272793,0.0155,"none","shoe",15,6
0.0411482096701626,0.267619047619048,"none","trav",1,6
0.0691186778401735,0.449523809523809,"none","trav",2,6
0.121646206777203,0.820952380952381,"none","trav",3,6
0.106212886009989,0.738571428571429,"none","trav",4,6
0.0889690495771513,0.623809523809524,"none","trav",5,6
0.0705082816172208,0.502380952380952,"none","trav",6,6
0.0566016133885533,0.405238095238095,"none","trav",7,6
0.0360890885886823,0.28,"none","trav",8,6
0.025759558842404,0.205238095238095,"none","trav",9,6
0.0175475667800211,0.15,"none","trav",10,6
0.0127788483597857,0.116666666666667,"none","trav",11,6
0.0125628111557298,0.115238095238095,"none","trav",12,6
0.0110829568360115,0.102857142857143,"none","trav",13,6
0.0113953384000034,0.104761904761905,"none","trav",14,6
0.00905509663309905,0.0857142857142857,"none","trav",15,6
0.0349151296081307,0.30047619047619,"none","tv",1,6
0.035677479990877,0.30047619047619,"none","tv",2,6
0.0451918387622683,0.394761904761905,"none","tv",3,6
0.0551184424819801,0.473333333333333,"none","tv",4,6
0.0615543194194661,0.534285714285714,"none","tv",5,6
0.0591089695946453,0.513809523809524,"none","tv",6,6
0.0846080469021335,0.711904761904762,"none","tv",7,6
0.0597342016599674,0.546190476190476,"none","tv",8,6
0.0506751692432221,0.465714285714286,"none","tv",9,6
0.0442380867312429,0.420476190476191,"none","tv",10,6
0.0363399113362333,0.344285714285714,"none","tv",11,6
0.0293074755246412,0.272380952380952,"none","tv",12,6
0.0254016921440364,0.221428571428571,"none","tv",13,6
0.0221929556498163,0.188095238095238,"none","tv",14,6
0.022602947618006,0.16952380952381,"none","tv",15,6
0.00448543040648304,0.0589473684210526,"none","bas",1,7
0.0105610155610156,0.108947368421053,"none","bas",2,7
0.0213904385046134,0.192631578947368,"none","bas",3,7
0.0266838731543072,0.223157894736842,"none","bas",4,7
0.0365512741052686,0.285789473684211,"none","bas",5,7
0.046795990992634,0.335263157894737,"none","bas",6,7
0.0578301020614894,0.405263157894737,"none","bas",7,7
0.0767261811098002,0.539473684210526,"none","bas",8,7
0.0900823932855469,0.608947368421053,"none","bas",9,7
0.0975467186933197,0.628421052631579,"none","bas",10,7
0.0874640311568767,0.566842105263158,"none","bas",11,7
0.0634499172674226,0.423157894736842,"none","bas",12,7
0.039052448658685,0.281052631578947,"none","bas",13,7
0.0315931797811143,0.238421052631579,"none","bas",14,7
0.0203133210508971,0.177894736842105,"none","bas",15,7
0.0471487624618934,0.352105263157895,"none","book",1,7
0.0712709741865285,0.455263157894737,"none","book",2,7
0.0874324037420501,0.532105263157895,"none","book",3,7
0.100681439806568,0.582631578947368,"none","book",4,7
0.116929701061414,0.677368421052632,"none","book",5,7
0.0865989674786179,0.573157894736842,"none","book",6,7
0.078450130140588,0.536315789473684,"none","book",7,7
0.0543557865343727,0.411052631578947,"none","book",8,7
0.0498445174611021,0.382631578947368,"none","book",9,7
0.0457126014419448,0.351578947368421,"none","book",10,7
0.0401940139023193,0.312105263157895,"none","book",11,7
0.0357314688874448,0.278947368421053,"none","book",12,7
0.0271567198586694,0.215789473684211,"none","book",13,7
0.0241784898648461,0.190526315789474,"none","book",14,7
0.029050865276904,0.137894736842105,"none","book",15,7
0.150661187210921,0.676,"none","bur",1,7
0.140421085233554,0.6485,"none","bur",2,7
0.140262133649653,0.6445,"none","bur",3,7
0.104652717067651,0.4745,"none","bur",4,7
0.0922986355430043,0.4285,"none","bur",5,7
0.0431711931866628,0.2095,"none","bur",6,7
0.0314939163061285,0.163,"none","bur",7,7
0.0260694489026533,0.1285,"none","bur",8,7
0.0146023768186459,0.079,"none","bur",9,7
0.0135496962258993,0.073,"none","bur",10,7
0.00483018221253633,0.027,"none","bur",11,7
0.00405800550856433,0.022,"none","bur",12,7
0.0033156405125632,0.0165,"none","bur",13,7
0.0018036777752866,0.009,"none","bur",14,7
0.00381010384627662,0.014,"none","bur",15,7
0.0497535634657874,0.235789473684211,"none","cig",1,7
0.0601146072247651,0.307894736842105,"none","cig",2,7
0.0696117876121189,0.410526315789474,"none","cig",3,7
0.0712038059345843,0.447368421052632,"none","cig",4,7
0.0762650708947426,0.495789473684211,"none","cig",5,7
0.0753567365648302,0.511052631578947,"none","cig",6,7
0.0715665086198249,0.507368421052632,"none","cig",7,7
0.064655174474959,0.463684210526316,"none","cig",8,7
0.0542080884834214,0.392631578947368,"none","cig",9,7
0.0423170561675994,0.30578947368421,"none","cig",10,7
0.0310023850170927,0.221052631578947,"none","cig",11,7
0.020907740456319,0.156842105263158,"none","cig",12,7
0.0170134366533266,0.142105263157895,"none","cig",13,7
0.0157737585069156,0.133157894736842,"none","cig",14,7
0.0697239641342392,0.275263157894737,"none","cig",15,7
0.0329174776871098,0.193333333333333,"none","eat",1,7
0.0499518326890918,0.302857142857143,"none","eat",2,7
0.0729943202677569,0.42,"none","eat",3,7
0.101683241349263,0.547142857142857,"none","eat",4,7
0.111071479188724,0.594285714285714,"none","eat",5,7
0.11617473277232,0.612380952380952,"none","eat",6,7
0.0977881084701625,0.493333333333333,"none","eat",7,7
0.0699103883919167,0.378095238095238,"none","eat",8,7
0.0548038741702104,0.30047619047619,"none","eat",9,7
0.0405239553457967,0.216190476190476,"none","eat",10,7
0.0181807317865115,0.11047619047619,"none","eat",11,7
0.0189104903776083,0.113809523809524,"none","eat",12,7
0.0167862197035464,0.102380952380952,"none","eat",13,7
0.0157344605678348,0.0957142857142857,"none","eat",14,7
0.0159020205654805,0.0957142857142857,"none","eat",15,7
0.0314583981250726,0.153809523809524,"none","edu",1,7
0.0379707755519623,0.182380952380952,"none","edu",2,7
0.038363284479332,0.192857142857143,"none","edu",3,7
0.0465274944737891,0.251904761904762,"none","edu",4,7
0.0817622080227782,0.422857142857143,"none","edu",5,7
0.141667377494252,0.711428571428571,"none","edu",6,7
0.133015671743168,0.696190476190476,"none","edu",7,7
0.122857902072208,0.656190476190476,"none","edu",8,7
0.0666654861797517,0.40047619047619,"none","edu",9,7
0.0302244071439785,0.192857142857143,"none","edu",10,7
0.0128786837125167,0.0804761904761905,"none","edu",11,7
0.00681037594277496,0.04,"none","edu",12,7
0.00353924887885658,0.0195238095238095,"none","edu",13,7
0.0038669174871934,0.0219047619047619,"none","edu",14,7
0.00429653059712833,0.0261904761904762,"none","edu",15,7
0.105853160463354,0.6505,"none","girl",1,7
0.111162805632715,0.68,"none","girl",2,7
0.12297561081494,0.7425,"none","girl",3,7
0.111160156736107,0.6905,"none","girl",4,7
0.0941689996683571,0.597,"none","girl",5,7
0.0755410914800778,0.479,"none","girl",6,7
0.0570003887878102,0.3655,"none","girl",7,7
0.0402015205874615,0.267,"none","girl",8,7
0.0316021933788435,0.2125,"none","girl",9,7
0.0242767665867258,0.167,"none","girl",10,7
0.0178177031706944,0.123,"none","girl",11,7
0.0130633228738761,0.0905,"none","girl",12,7
0.00933480282542337,0.065,"none","girl",13,7
0.00731654899291293,0.05,"none","girl",14,7
0.00352492800070208,0.0235,"none","girl",15,7
0.133147553955721,0.5505,"none","hair",1,7
0.160981536830066,0.625,"none","hair",2,7
0.15158621238319,0.6565,"none","hair",3,7
0.119677267230866,0.552,"none","hair",4,7
0.0797755210121047,0.3875,"none","hair",5,7
0.0634782020847049,0.326,"none","hair",6,7
0.0467277612365958,0.2645,"none","hair",7,7
0.0287360066497368,0.1555,"none","hair",8,7
0.0182365520176581,0.118,"none","hair",9,7
0.0156864531348738,0.0995,"none","hair",10,7
0.0155079224518608,0.1,"none","hair",11,7
0.00740817968382636,0.0455,"none","hair",12,7
0.00569760245815009,0.0345,"none","hair",13,7
0.0017619952811636,0.0095,"none","hair",14,7
0.00159123358948326,0.0085,"none","hair",15,7
0.102586034970104,0.619473684210526,"none","kid",1,7
0.122545609406478,0.710526315789474,"none","kid",2,7
0.139678557996957,0.799473684210526,"none","kid",3,7
0.109145515593297,0.643684210526316,"none","kid",4,7
0.0737010738846036,0.448947368421053,"none","kid",5,7
0.0516244562417862,0.306842105263158,"none","kid",6,7
0.0327731678449354,0.200526315789474,"none","kid",7,7
0.0163878006803825,0.111052631578947,"none","kid",8,7
0.013252903229591,0.0963157894736842,"none","kid",9,7
0.00789988273657376,0.0621052631578947,"none","kid",10,7
0.00789690130347456,0.0626315789473684,"none","kid",11,7
0.00705423409620824,0.0636842105263158,"none","kid",12,7
0.00796943143259269,0.0715789473684211,"none","kid",13,7
0.009406431647716,0.0857894736842105,"none","kid",14,7
0.00860431472477397,0.0789473684210526,"none","kid",15,7
0.0986560034796141,0.458947368421053,"none","mov",1,7
0.118841617668001,0.581052631578947,"none","mov",2,7
0.130364254613678,0.636315789473684,"none","mov",3,7
0.113360081542936,0.578947368421053,"none","mov",4,7
0.0776760859467023,0.410526315789474,"none","mov",5,7
0.050340236401166,0.304736842105263,"none","mov",6,7
0.0343347272934061,0.230526315789474,"none","mov",7,7
0.0263064366398555,0.182105263157895,"none","mov",8,7
0.0187011927380328,0.148421052631579,"none","mov",9,7
0.0168211438559557,0.146315789473684,"none","mov",10,7
0.0146679501002172,0.131578947368421,"none","mov",11,7
0.0141476254040173,0.125263157894737,"none","mov",12,7
0.0155415145852553,0.136842105263158,"none","mov",13,7
0.0153475903679243,0.137894736842105,"none","mov",14,7
0.0180514341000797,0.177894736842105,"none","mov",15,7
0.00129067139961623,0.00333333333333333,"none","move",1,7
0.00171520919070206,0.00571428571428571,"none","move",2,7
0.0021768133900527,0.00666666666666667,"none","move",3,7
0.00428921176470464,0.0180952380952381,"none","move",4,7
0.00734241200100346,0.0419047619047619,"none","move",5,7
0.0675703366095855,0.407142857142857,"none","move",6,7
0.119759892019335,0.647619047619048,"none","move",7,7
0.15054560725755,0.770952380952381,"none","move",8,7
0.138240260519845,0.684285714285714,"none","move",9,7
0.0964852975068379,0.532857142857143,"none","move",10,7
0.0645114642042078,0.368571428571429,"none","move",11,7
0.0251336033062102,0.157142857142857,"none","move",12,7
0.0174643407665251,0.108571428571429,"none","move",13,7
0.0103071140037336,0.0666666666666667,"none","move",14,7
0.0074534803458055,0.0471428571428571,"none","move",15,7
0.0860536680835004,0.5115,"none","poem",1,7
0.111606986487974,0.67,"none","poem",2,7
0.115581931140272,0.7115,"none","poem",3,7
0.0911613985478783,0.618,"none","poem",4,7
0.0826020474740709,0.596,"none","poem",5,7
0.0682886171201849,0.5465,"none","poem",6,7
0.0471893606296578,0.4445,"none","poem",7,7
0.0360083968776403,0.3565,"none","poem",8,7
0.0287501322552994,0.2935,"none","poem",9,7
0.0234533845103748,0.241,"none","poem",10,7
0.0220756128448153,0.2105,"none","poem",11,7
0.0185385473032438,0.1785,"none","poem",12,7
0.015029573325185,0.1335,"none","poem",13,7
0.0153000234606182,0.133,"none","poem",14,7
0.0133603199392853,0.1125,"none","poem",15,7
0.103766585181878,0.6595,"none","shoe",1,7
0.143530878229411,0.8415,"none","shoe",2,7
0.144592732808754,0.799,"none","shoe",3,7
0.100509538723378,0.6225,"none","shoe",4,7
0.083740149427399,0.554,"none","shoe",5,7
0.0505994678394846,0.365,"none","shoe",6,7
0.0375099873770647,0.273,"none","shoe",7,7
0.0244633169155636,0.175,"none","shoe",8,7
0.0177412880629235,0.1215,"none","shoe",9,7
0.0138703499735173,0.0965,"none","shoe",10,7
0.00889723562663558,0.055,"none","shoe",11,7
0.00774463657598953,0.0375,"none","shoe",12,7
0.00443299968145393,0.0245,"none","shoe",13,7
0.00462104508223636,0.0245,"none","shoe",14,7
0.00397978849431051,0.019,"none","shoe",15,7
0.037452131812057,0.212857142857143,"none","trav",1,7
0.0693553527673725,0.37952380952381,"none","trav",2,7
0.104614416369459,0.651904761904762,"none","trav",3,7
0.0997954609519134,0.653809523809524,"none","trav",4,7
0.0851231041076095,0.588095238095238,"none","trav",5,7
0.0638365666294754,0.496666666666667,"none","trav",6,7
0.0590066200462862,0.464285714285714,"none","trav",7,7
0.0527013876061002,0.423809523809524,"none","trav",8,7
0.039583035176939,0.35,"none","trav",9,7
0.0265008067946969,0.233333333333333,"none","trav",10,7
0.0193928491813975,0.195238095238095,"none","trav",11,7
0.0159676782995584,0.170952380952381,"none","trav",12,7
0.0147828545552596,0.160952380952381,"none","trav",13,7
0.0141653054889356,0.151428571428571,"none","trav",14,7
0.0120081444986544,0.135714285714286,"none","trav",15,7
0.0635269998586498,0.48,"none","tv",1,7
0.0665755794090871,0.493333333333333,"none","tv",2,7
0.0878817590104424,0.625714285714286,"none","tv",3,7
0.0990469926786336,0.677142857142857,"none","tv",4,7
0.0993779712280939,0.666666666666667,"none","tv",5,7
0.0889418911134193,0.57,"none","tv",6,7
0.0999868372995584,0.66,"none","tv",7,7
0.065861769921522,0.466190476190476,"none","tv",8,7
0.0419291186716781,0.307619047619048,"none","tv",9,7
0.0290523205684832,0.220952380952381,"none","tv",10,7
0.0214680468749288,0.168571428571429,"none","tv",11,7
0.0129104483188608,0.107619047619048,"none","tv",12,7
0.0119168399619503,0.0914285714285714,"none","tv",13,7
0.0103570849904215,0.080952380952381,"none","tv",14,7
0.0106901496180805,0.0752380952380952,"none","tv",15,7
0.0552947632348146,0.287368421052632,"none","bas",1,8
0.0605136287516355,0.312631578947368,"none","bas",2,8
0.0650917902639964,0.342631578947368,"none","bas",3,8
0.0540104444855511,0.307368421052632,"none","bas",4,8
0.0474106140717999,0.284736842105263,"none","bas",5,8
0.0465764836343291,0.287368421052632,"none","bas",6,8
0.0558846836761794,0.347894736842105,"none","bas",7,8
0.084725439297131,0.534736842105263,"none","bas",8,8
0.0851481267315802,0.538947368421053,"none","bas",9,8
0.0914443716283669,0.546315789473684,"none","bas",10,8
0.0684936247335843,0.439473684210526,"none","bas",11,8
0.0358389337074645,0.22,"none","bas",12,8
0.0162992137732713,0.109473684210526,"none","bas",13,8
0.0133265304365072,0.0952631578947368,"none","bas",14,8
0.00941503578431497,0.0757894736842105,"none","bas",15,8
0.0426964314451409,0.312105263157895,"none","book",1,8
0.0585622871023229,0.401578947368421,"none","book",2,8
0.0721691725979063,0.490526315789474,"none","book",3,8
0.0788357006547607,0.535263157894737,"none","book",4,8
0.094062376743652,0.646315789473684,"none","book",5,8
0.0799846255894509,0.553157894736842,"none","book",6,8
0.0765498076061974,0.520526315789474,"none","book",7,8
0.057559622145556,0.413157894736842,"none","book",8,8
0.0471891176378962,0.340526315789474,"none","book",9,8
0.0367106650845387,0.263684210526316,"none","book",10,8
0.029808018720407,0.22,"none","book",11,8
0.0254344227070577,0.188421052631579,"none","book",12,8
0.0201698597296071,0.154736842105263,"none","book",13,8
0.019076674264558,0.143684210526316,"none","book",14,8
0.0506649021814745,0.204210526315789,"none","book",15,8
0.152664020690156,0.6255,"none","bur",1,8
0.158664278557624,0.665,"none","bur",2,8
0.141931044235813,0.6245,"none","bur",3,8
0.0778081602792798,0.37,"none","bur",4,8
0.0610842711791578,0.2925,"none","bur",5,8
0.0407852096067325,0.218,"none","bur",6,8
0.0286708974860471,0.162,"none","bur",7,8
0.0216394409244742,0.117,"none","bur",8,8
0.00891558848338857,0.0565,"none","bur",9,8
0.00729024498082686,0.045,"none","bur",10,8
0.00719886200810947,0.0475,"none","bur",11,8
0.00610209624006501,0.034,"none","bur",12,8
0.00407893035063906,0.024,"none","bur",13,8
0.00393143772527032,0.023,"none","bur",14,8
0.00423551725241492,0.0175,"none","bur",15,8
0.102736056442882,0.393684210526316,"none","cig",1,8
0.105387043434389,0.450526315789474,"none","cig",2,8
0.105393337371985,0.491052631578947,"none","cig",3,8
0.0911341050405051,0.456315789473684,"none","cig",4,8
0.0938186780565325,0.470526315789474,"none","cig",5,8
0.0851732930980936,0.430526315789474,"none","cig",6,8
0.0582061590634634,0.327894736842105,"none","cig",7,8
0.04850500214862,0.277368421052632,"none","cig",8,8
0.0388722264599712,0.216842105263158,"none","cig",9,8
0.0290596310497657,0.16,"none","cig",10,8
0.0225585064509665,0.114736842105263,"none","cig",11,8
0.0123197167136752,0.0631578947368421,"none","cig",12,8
0.00789248420439139,0.0436842105263158,"none","cig",13,8
0.00722653786426302,0.0357894736842105,"none","cig",14,8
0.0601382752320764,0.173684210526316,"none","cig",15,8
0.0215318073311332,0.123809523809524,"none","eat",1,8
0.0491745688943792,0.277619047619048,"none","eat",2,8
0.0924956536094739,0.481428571428571,"none","eat",3,8
0.144673419129551,0.70952380952381,"none","eat",4,8
0.143097252774169,0.708095238095238,"none","eat",5,8
0.126172837016041,0.627619047619048,"none","eat",6,8
0.106612138113638,0.49952380952381,"none","eat",7,8
0.0469191202100131,0.25952380952381,"none","eat",8,8
0.0406856673272536,0.228571428571429,"none","eat",9,8
0.0251319120003781,0.136666666666667,"none","eat",10,8
0.0148366899892108,0.0885714285714286,"none","eat",11,8
0.0149352648402782,0.0866666666666667,"none","eat",12,8
0.0111078493017567,0.0666666666666667,"none","eat",13,8
0.00986256557083405,0.0585714285714286,"none","eat",14,8
0.00990611103474613,0.0566666666666667,"none","eat",15,8
0.0159933750522781,0.0661904761904762,"none","edu",1,8
0.0209315168269797,0.0857142857142857,"none","edu",2,8
0.0189334530374278,0.0838095238095238,"none","edu",3,8
0.0282342433458268,0.153333333333333,"none","edu",4,8
0.0662595143278224,0.386190476190476,"none","edu",5,8
0.13418704875532,0.773333333333333,"none","edu",6,8
0.127269757258894,0.767619047619048,"none","edu",7,8
0.118660247176976,0.728095238095238,"none","edu",8,8
0.0823929272849949,0.492380952380952,"none","edu",9,8
0.0392580414933616,0.254285714285714,"none","edu",10,8
0.0211876325013074,0.134285714285714,"none","edu",11,8
0.0137347992129384,0.0857142857142857,"none","edu",12,8
0.00978949351939077,0.060952380952381,"none","edu",13,8
0.00924141260250176,0.0580952380952381,"none","edu",14,8
0.00821225188969412,0.0528571428571429,"none","edu",15,8
0.114747334648762,0.498,"none","girl",1,8
0.102154242261155,0.4865,"none","girl",2,8
0.0850030685972947,0.4805,"none","girl",3,8
0.067742693184753,0.4435,"none","girl",4,8
0.0719677958305902,0.516,"none","girl",5,8
0.0676452108496118,0.4625,"none","girl",6,8
0.0601361930643787,0.405,"none","girl",7,8
0.0612974680039197,0.418,"none","girl",8,8
0.0550764188813318,0.388,"none","girl",9,8
0.0515451426984282,0.349,"none","girl",10,8
0.0474390921484255,0.33,"none","girl",11,8
0.0416175898611632,0.2855,"none","girl",12,8
0.0304495011517215,0.225,"none","girl",13,8
0.027945396883684,0.215,"none","girl",14,8
0.0152328519347808,0.1335,"none","girl",15,8
0.197349424461342,0.636,"none","hair",1,8
0.191264743771432,0.616,"none","hair",2,8
0.15506697324082,0.586,"none","hair",3,8
0.104540395946709,0.3935,"none","hair",4,8
0.0580835544078034,0.2325,"none","hair",5,8
0.0356930556673772,0.165,"none","hair",6,8
0.0178828756733055,0.091,"none","hair",7,8
0.0112758932269102,0.0545,"none","hair",8,8
0.00981366706101254,0.046,"none","hair",9,8
0.00599949381134744,0.0315,"none","hair",10,8
0.00423324191878079,0.023,"none","hair",11,8
0.00300975741476491,0.0155,"none","hair",12,8
0.00207911373216745,0.01,"none","hair",13,8
0.00160910369392931,0.007,"none","hair",14,8
0.00209870597229732,0.011,"none","hair",15,8
0.100705382562876,0.448421052631579,"none","kid",1,8
0.153862404151331,0.624210526315789,"none","kid",2,8
0.172831063119794,0.694736842105263,"none","kid",3,8
0.115174292374273,0.5,"none","kid",4,8
0.0682258426219671,0.339473684210526,"none","kid",5,8
0.0515745674672331,0.257368421052632,"none","kid",6,8
0.0398548875346569,0.211052631578947,"none","kid",7,8
0.0224920726068611,0.151052631578947,"none","kid",8,8
0.0136599162833687,0.122105263157895,"none","kid",9,8
0.012562882343486,0.115263157894737,"none","kid",10,8
0.0105430434404425,0.114736842105263,"none","kid",11,8
0.0104878503283649,0.122631578947368,"none","kid",12,8
0.0148480704243114,0.145263157894737,"none","kid",13,8
0.0164303932173484,0.163157894736842,"none","kid",14,8
0.0125368052078961,0.156842105263158,"none","kid",15,8
0.134929876498778,0.507894736842105,"none","mov",1,8
0.131825381942479,0.505263157894737,"none","mov",2,8
0.143429740675399,0.567368421052632,"none","mov",3,8
0.103905332045064,0.435263157894737,"none","mov",4,8
0.0806626468563673,0.366842105263158,"none","mov",5,8
0.0432938122709202,0.247368421052632,"none","mov",6,8
0.0366025388398916,0.237368421052632,"none","mov",7,8
0.0323184713837214,0.216842105263158,"none","mov",8,8
0.0222865604801877,0.17,"none","mov",9,8
0.0169916890511961,0.147368421052632,"none","mov",10,8
0.014289866072887,0.135263157894737,"none","mov",11,8
0.0139717291155691,0.133684210526316,"none","mov",12,8
0.0133807071939822,0.131578947368421,"none","mov",13,8
0.0112156397283126,0.125263157894737,"none","mov",14,8
0.0166854815294551,0.191052631578947,"none","mov",15,8
0.00628778370713855,0.0385714285714286,"none","move",1,8
0.00895867265345519,0.049047619047619,"none","move",2,8
0.0106617557932563,0.0547619047619048,"none","move",3,8
0.0169797063447587,0.0819047619047619,"none","move",4,8
0.0241491901170459,0.127619047619048,"none","move",5,8
0.0781326850089805,0.394761904761905,"none","move",6,8
0.128565700649342,0.598095238095238,"none","move",7,8
0.163066545433115,0.740476190476191,"none","move",8,8
0.160337779101392,0.713333333333333,"none","move",9,8
0.109886612843819,0.546666666666667,"none","move",10,8
0.0725274054184146,0.377142857142857,"none","move",11,8
0.0248597668991551,0.14,"none","move",12,8
0.015285058928312,0.0895238095238095,"none","move",13,8
0.00759511083970421,0.0519047619047619,"none","move",14,8
0.00603955959544328,0.040952380952381,"none","move",15,8
0.0648830244748572,0.395,"none","poem",1,8
0.0910134627798741,0.5645,"none","poem",2,8
0.107948782920753,0.6575,"none","poem",3,8
0.0942450686101959,0.606,"none","poem",4,8
0.0848578529203104,0.591,"none","poem",5,8
0.0785160083364104,0.582,"none","poem",6,8
0.0543633246117882,0.4735,"none","poem",7,8
0.0416844036959528,0.3705,"none","poem",8,8
0.0358817972668201,0.317,"none","poem",9,8
0.0264271684999987,0.239,"none","poem",10,8
0.0228707803860017,0.1955,"none","poem",11,8
0.0171301960516387,0.152,"none","poem",12,8
0.0115478175135059,0.0915,"none","poem",13,8
0.0113337893537191,0.0865,"none","poem",14,8
0.00729652257817337,0.0545,"none","poem",15,8
0.0988325441921915,0.595,"none","shoe",1,8
0.139233337019183,0.7555,"none","shoe",2,8
0.139604199517335,0.7155,"none","shoe",3,8
0.0944095547585393,0.5355,"none","shoe",4,8
0.0814942875789636,0.4825,"none","shoe",5,8
0.0519446197174371,0.3325,"none","shoe",6,8
0.0343716427824925,0.236,"none","shoe",7,8
0.0271287743117174,0.1785,"none","shoe",8,8
0.0232543761419689,0.1515,"none","shoe",9,8
0.0202818558434658,0.133,"none","shoe",10,8
0.0186761159835557,0.1215,"none","shoe",11,8
0.0160086079837398,0.097,"none","shoe",12,8
0.00960895961970325,0.0625,"none","shoe",13,8
0.0101310725049324,0.0635,"none","shoe",14,8
0.0100200520447747,0.062,"none","shoe",15,8
0.0326490539371848,0.225714285714286,"none","trav",1,8
0.0531516416981138,0.342857142857143,"none","trav",2,8
0.0899011403119725,0.671428571428571,"none","trav",3,8
0.0947281458614788,0.705238095238095,"none","trav",4,8
0.0969851190624282,0.706666666666667,"none","trav",5,8
0.088171857942991,0.663333333333333,"none","trav",6,8
0.0819974626469839,0.618571428571429,"none","trav",7,8
0.0659704958889323,0.525714285714286,"none","trav",8,8
0.0567189303269706,0.470952380952381,"none","trav",9,8
0.0392438581777143,0.328571428571429,"none","trav",10,8
0.0282228083466148,0.27047619047619,"none","trav",11,8
0.0240766818175768,0.240952380952381,"none","trav",12,8
0.0215811180766507,0.220952380952381,"none","trav",13,8
0.0192576295684158,0.197619047619048,"none","trav",14,8
0.0168678658597814,0.17952380952381,"none","trav",15,8
0.0738738822791427,0.484761904761905,"none","tv",1,8
0.0791033316990516,0.511904761904762,"none","tv",2,8
0.106636388020222,0.654285714285714,"none","tv",3,8
0.117568799749168,0.723333333333333,"none","tv",4,8
0.113268269714669,0.725238095238095,"none","tv",5,8
0.0966184945570489,0.648571428571429,"none","tv",6,8
0.0832273701705146,0.586190476190476,"none","tv",7,8
0.0574572278516044,0.437619047619048,"none","tv",8,8
0.0379686595413318,0.317142857142857,"none","tv",9,8
0.0274449874289283,0.252380952380952,"none","tv",10,8
0.0228250874221762,0.215238095238095,"none","tv",11,8
0.017580574812555,0.161904761904762,"none","tv",12,8
0.0132912545654194,0.121428571428571,"none","tv",13,8
0.00676090283872889,0.0604761904761905,"none","tv",14,8
0.00351762649229602,0.0257142857142857,"none","tv",15,8
0.02552721383793,0.142105263157895,"none","bas",1,9
0.0269218732315884,0.155263157894737,"none","bas",2,9
0.0308495590532259,0.183157894736842,"none","bas",3,9
0.0289273839455429,0.176842105263158,"none","bas",4,9
0.0353925576429793,0.21,"none","bas",5,9
0.0429483386161466,0.246315789473684,"none","bas",6,9
0.0636678514857651,0.376842105263158,"none","bas",7,9
0.0958636272285052,0.578421052631579,"none","bas",8,9
0.104805566679667,0.618947368421053,"none","bas",9,9
0.116621296886999,0.660526315789474,"none","bas",10,9
0.088985402108418,0.513157894736842,"none","bas",11,9
0.0508824861723404,0.285789473684211,"none","bas",12,9
0.0246694950774973,0.143157894736842,"none","bas",13,9
0.01805840861653,0.112105263157895,"none","bas",14,9
0.00903683415370738,0.0731578947368421,"none","bas",15,9
0.0264987596823704,0.217894736842105,"none","book",1,9
0.0461640273240625,0.313157894736842,"none","book",2,9
0.0583653959491127,0.369473684210526,"none","book",3,9
