1,6,-4.12652758857207,0.016138822267923302
1,10,-4.132714128903246,0.016039287000001363
7,4,-5.266740392028057,0.0051604040823178664
7,10,-4.820392304261332,0.008063623124798419
2,9,-4.160888048790382,0.015593703799529108
9,10,-5.324911134193545,0.004868783663392322
8,10,-5.058025309698287,0.0063581024078288575
8,9,-5.122154176145144,0.005963163344883611
8,8,-5.199676839456992,0.005518347444800515
8,7,-5.295314968957569,0.005015034546501496
8,6,-5.408843845014479,0.004476813110232341
8,5,-5.540529396924751,0.003924448697201762
8,4,-5.679557515992568,0.0034150692226382444
8,3,-5.749290831255293,0.003185038725703581
8,2,-5.401248388097193,0.004510946014744163
8,1,-4.3175899501263695,0.01333197558126814
9,9,-5.41220056371847,0.004461810901115448
9,8,-5.519299328954393,0.00400865570730157
9,7,-5.646091353693023,0.0035312924083654154
9,6,-5.794371947739726,0.0030446420206394925
9,5,-5.966217279493584,0.002563921697738516
9,4,-6.139094161948587,0.0021568765144792564
9,3,-6.191362241270181,0.0020470362957459277
9,2,-5.639860111045043,0.003553365448034326
9,1,-4.320635038701414,0.013291440282852071
4,9,-4.324399279250383,0.013241502152918513
4,8,-4.333990523672415,0.013115106782645172
4,7,-4.345481850508112,0.01296525942554772
4,6,-4.3590756452211865,0.012790204874037698
4,5,-4.374611898943638,0.012593028661886859
4,4,-4.391549759397467,0.012381525957860361
4,3,-4.404675377573987,0.01222007268067878
4,2,-4.384082321873338,0.01247433030347976
4,1,-4.214747063128929,0.014776058704518452
5,9,-4.465481019663542,0.011499163105871282
5,8,-4.486875873403226,0.011255753336094099
5,7,-4.512117426995908,0.010975196377706201
5,6,-4.54149004222434,0.01065751456988427
5,5,-4.576296727585194,0.010292943376844742
5,4,-4.615701914673919,0.009895235357884263
5,3,-4.646582321022517,0.009594336322411141
5,2,-4.600709417530633,0.010044707324953198
2,8,-4.16023865716178,0.015603833508953696
5,1,-4.261446372240638,0.014101891068741185
2,7,-4.159383845928489,0.01561717754362237
2,6,-4.158218552834467,0.015635386740227065
2,5,-4.156596277673517,0.015660772225321133
2,4,-4.154244720687388,0.015697642758244774
2,3,-4.150513989808022,0.015756315817460436
2,2,-4.143343453273721,0.015869703093646846
2,1,-4.123846637111095,0.01618214771782487
6,9,-4.647347541696322,0.009586997346232055
6,8,-4.684171696657024,0.00924038528527735
6,7,-4.726808779379547,0.008854683247862215
6,6,-4.778275709033432,0.00841048860124871
6,5,-4.84073076744897,0.007901277944627813
6,4,-4.909540784305171,0.00737587467119041
6,3,-4.960211602151421,0.007011444038960785
4,10,-4.316243004381138,0.013349945128338552
6,1,-4.293077126472956,0.013662818326384966
10,9,-5.740606857553811,0.003212817960736669
10,8,-5.877294376064444,0.0028023571516779654
10,7,-6.035602938128947,0.0023920538320031494
10,6,-6.223185106513802,0.0019829193390120676
10,5,-6.435963318691191,0.0016028638897005107
10,4,-6.635461508116525,0.0013129726577752175
5,10,-4.447666287098456,0.011705853219557756
10,2,-5.836139112793192,0.0029200950472804458
10,1,-4.32179554022929,0.013276024492850197
7,9,-4.867677961257941,0.007691203842267875
2,10,-4.161410756998879,0.015585554972467167
7,7,-4.987668870877497,0.006821547880848508
7,6,-5.0687094627261855,0.006290533072056681
7,3,-5.333103533313575,0.00482905958432249
7,5,-5.1638435527724855,0.005719673516396443
7,2,-5.135087426518335,0.005886536843293134
7,1,-4.310008715281145,0.013433432517593994
3,10,-4.220831046221949,0.014686434326232364
3,8,-4.225905604841923,0.014612095931122185
3,7,-4.228881531833931,0.014568676039688791
3,6,-4.232266027569636,0.01451945176442035
6,2,-4.859898909651746,0.0077512674298558185
3,4,-4.239469646598794,0.01441523498505355
3,3,-4.2406904894349395,0.014397646986965936
3,2,-4.229770409622851,0.014555732020820843
6,10,-4.615585396254744,0.00989638840223968
1,9,-4.131550642403445,0.016057959354301977
7,8,-4.9219572002961405,0.0072848589567632354
1,5,-4.124045236355744,0.016178934274615572
1,7,-4.128531435841898,0.016106514913296243
3,9,-4.223245392623273,0.014651018956057534
1,3,-4.117052381782538,0.016292467707892954
10,10,-5.624415872092013,0.0036086704456046474
1,1,-4.1086008050508855,0.016430748270161177
10,3,-6.6421578693669145,0.001304209890618519
1,4,-4.120934226504796,0.01622934547273047
1,8,-4.130176684033254,0.016080037485708548
3,5,-4.235987101752056,0.014465524203768875
1,2,-4.112478363256762,0.01636716044978751
3,1,-4.163000783187566,0.01556079322302762
