value,theta,probability,alternatives,prior_distribution,cost_of_adjective,speaker_lambda,resample_number
3,1,0.0001378474710706422,pos_neg_null,mov,7,5,5
3,3,0.00047584058393591964,pos_neg_null,mov,7,5,5
3,2,0.00024205639510002297,pos_neg_null,mov,7,5,5
2,2,0.00009177851222586117,pos_neg_null,mov,7,5,5
2,1,0.00011802009509472766,pos_neg_null,mov,7,5,5
4,4,0.0012932038088539221,pos_neg_null,mov,7,5,5
4,3,0.000446229287557645,pos_neg_null,mov,7,5,5
4,2,0.00020521371700260658,pos_neg_null,mov,7,5,5
4,1,0.00011686612083157965,pos_neg_null,mov,7,5,5
1,1,0.0000014550283430128377,pos_neg_null,mov,7,5,5
5,5,0.0032186589519417465,pos_neg_null,mov,7,5,5
5,4,0.0010378582441987986,pos_neg_null,mov,7,5,5
5,3,0.0003492925841564317,pos_neg_null,mov,7,5,5
5,2,0.00016063407650473386,pos_neg_null,mov,7,5,5
5,1,0.00009147868704231335,pos_neg_null,mov,7,5,5
6,6,0.006603882616869793,pos_neg_null,mov,7,5,5
6,5,0.0022520951781804578,pos_neg_null,mov,7,5,5
6,4,0.000718883462724854,pos_neg_null,mov,7,5,5
6,3,0.00024194119361294297,pos_neg_null,mov,7,5,5
6,2,0.0001112648878541961,pos_neg_null,mov,7,5,5
6,1,0.00006336367772196928,pos_neg_null,mov,7,5,5
7,7,0.012197363621165148,pos_neg_null,mov,7,5,5
7,6,0.005299328728567419,pos_neg_null,mov,7,5,5
7,5,0.0017972017812632175,pos_neg_null,mov,7,5,5
7,4,0.0005736785248897018,pos_neg_null,mov,7,5,5
7,3,0.00019307227702224862,pos_neg_null,mov,7,5,5
7,2,0.0000887908542147726,pos_neg_null,mov,7,5,5
7,1,0.000050565054076141264,pos_neg_null,mov,7,5,5
8,8,0.019771076941820263,pos_neg_null,mov,7,5,5
8,7,0.010307545525748791,pos_neg_null,mov,7,5,5
8,6,0.0044637499248929005,pos_neg_null,mov,7,5,5
8,5,0.001513825566790183,pos_neg_null,mov,7,5,5
