value,theta,probability,alternatives,prior_distribution,cost_of_adjective,speaker_lambda,resample_number
3,1,0.00043950211472278486,pos_neg_null,mov,5,7,7
3,3,0.00043797506640126606,pos_neg_null,mov,5,7,7
3,2,0.0009451134953422296,pos_neg_null,mov,5,7,7
2,2,0.000005430730751259076,pos_neg_null,mov,5,7,7
2,1,0.0004013319558758935,pos_neg_null,mov,5,7,7
4,4,0.006138934550544757,pos_neg_null,mov,5,7,7
4,3,0.002560503172428502,pos_neg_null,mov,5,7,7
4,2,0.000859904751758853,pos_neg_null,mov,5,7,7
4,1,0.0003998778545864884,pos_neg_null,mov,5,7,7
1,1,6.491462620334152e-9,pos_neg_null,mov,5,7,7
5,5,0.01962018010523385,pos_neg_null,mov,5,7,7
5,4,0.006939386920654134,pos_neg_null,mov,5,7,7
5,3,0.0018156295222674825,pos_neg_null,mov,5,7,7
5,2,0.0006097506421562751,pos_neg_null,mov,5,7,7
5,1,0.0002835497514340553,pos_neg_null,mov,5,7,7
6,6,0.02547386335790001,pos_neg_null,mov,5,7,7
6,5,0.016127867143892312,pos_neg_null,mov,5,7,7
6,4,0.00515116029110095,pos_neg_null,mov,5,7,7
6,3,0.001347755760760092,pos_neg_null,mov,5,7,7
6,2,0.0004526225920621578,pos_neg_null,mov,5,7,7
6,1,0.00021048116164143322,pos_neg_null,mov,5,7,7
7,7,0.022492579045852418,pos_neg_null,mov,5,7,7
7,6,0.019619389768357184,pos_neg_null,mov,5,7,7
7,5,0.012200355456001457,pos_neg_null,mov,5,7,7
7,4,0.003896732655444248,pos_neg_null,mov,5,7,7
7,3,0.001019545808657895,pos_neg_null,mov,5,7,7
7,2,0.00034239843751852407,pos_neg_null,mov,5,7,7
7,1,0.00015922409118989276,pos_neg_null,mov,5,7,7
8,8,0.018491091202270552,pos_neg_null,mov,5,7,7
8,7,0.01782419607657844,pos_neg_null,mov,5,7,7
8,6,0.015498422054455686,pos_neg_null,mov,5,7,7
8,5,0.009637723716384715,pos_neg_null,mov,5,7,7
8,4,0.0030782408648029913,pos_neg_null,mov,5,7,7
8,3,0.0008053946342365993,pos_neg_null,mov,5,7,7
8,2,0.0002704791310077844,pos_neg_null,mov,5,7,7
8,1,0.00012577976153356826,pos_neg_null,mov,5,7,7
15,1,0.0001228715589547572,pos_neg_null,mov,5,7,7
15,6,0.015140077035855508,pos_neg_null,mov,5,7,7
15,2,0.00026422527826771897,pos_neg_null,mov,5,7,7
15,15,0.018358627293044046,pos_neg_null,mov,5,7,7
15,14,0.018358600518440668,pos_neg_null,mov,5,7,7
15,13,0.01835828887304164,pos_neg_null,mov,5,7,7
15,12,0.018356753739201894,pos_neg_null,mov,5,7,7
15,11,0.018350752768521876,pos_neg_null,mov,5,7,7
15,10,0.018329402380695962,pos_neg_null,mov,5,7,7
15,9,0.018269391571581455,pos_neg_null,mov,5,7,7
15,8,0.018075144392365343,pos_neg_null,mov,5,7,7
15,7,0.017412075936079463,pos_neg_null,mov,5,7,7
15,5,0.00941488617380931,pos_neg_null,mov,5,7,7
15,4,0.0030070676656167856,pos_neg_null,mov,5,7,7
15,3,0.0007867727929825722,pos_neg_null,mov,5,7,7
9,8,0.01508044591315691,pos_neg_null,mov,5,7,7
9,4,0.0025088552713134087,pos_neg_null,mov,5,7,7
9,9,0.015240230487322043,pos_neg_null,mov,5,7,7
9,7,0.014527234952587035,pos_neg_null,mov,5,7,7
9,6,0.01263166190565462,pos_neg_null,mov,5,7,7
9,5,0.007855023375781754,pos_neg_null,mov,5,7,7
9,3,0.0006564199042043977,pos_neg_null,mov,5,7,7
9,2,0.00022044830908726873,pos_neg_null,mov,5,7,7
9,1,0.00010251414090308155,pos_neg_null,mov,5,7,7
10,6,0.012452489396354528,pos_neg_null,mov,5,7,7
10,10,0.015075106483106343,pos_neg_null,mov,5,7,7
10,9,0.015026304310353974,pos_neg_null,mov,5,7,7
10,5,0.0077436046044940515,pos_neg_null,mov,5,7,7
10,4,0.002473268671720314,pos_neg_null,mov,5,7,7
10,3,0.0006471089835773835,pos_neg_null,mov,5,7,7
10,1,0.00010106003961367592,pos_neg_null,mov,5,7,7
10,2,0.00021732138271723722,pos_neg_null,mov,5,7,7
10,8,0.014866538878927704,pos_neg_null,mov,5,7,7
10,7,0.014321174882337542,pos_neg_null,mov,5,7,7
14,8,0.014010910742011,pos_neg_null,mov,5,7,7
