value,theta,probability,alternatives,prior_distribution,cost_of_adjective,speaker_lambda,resample_number
3,1,0.00009158308018808995,pos_neg_null,mov,7,3,6
3,3,0.00013654792581752816,pos_neg_null,mov,7,3,6
3,2,0.0001429848702577232,pos_neg_null,mov,7,3,6
4,3,0.00028074364013857444,pos_neg_null,mov,7,3,6
4,2,0.00013248724687171202,pos_neg_null,mov,7,3,6
4,1,0.00008485925911098955,pos_neg_null,mov,7,3,6
4,4,0.000611033102557138,pos_neg_null,mov,7,3,6
2,2,0.000004856131725947555,pos_neg_null,mov,7,3,6
2,1,0.00008346812371572754,pos_neg_null,mov,7,3,6
5,5,0.0015965985698480642,pos_neg_null,mov,7,3,6
5,4,0.0006028443869548072,pos_neg_null,mov,7,3,6
5,3,0.00023395303344881277,pos_neg_null,mov,7,3,6
5,2,0.00011040603905976096,pos_neg_null,mov,7,3,6
5,1,0.00007071604925915794,pos_neg_null,mov,7,3,6
6,6,0.0037066067248884673,pos_neg_null,mov,7,3,6
6,5,0.0014047203120219997,pos_neg_null,mov,7,3,6
6,4,0.0005033585919491517,pos_neg_null,mov,7,3,6
6,3,0.00019534439077037563,pos_neg_null,mov,7,3,6
6,2,0.00009218602605645619,pos_neg_null,mov,7,3,6
6,1,0.0000590459689989036,pos_neg_null,mov,7,3,6
1,1,8.105628342592746e-9,pos_neg_null,mov,7,3,6
7,7,0.008093368153624173,pos_neg_null,mov,7,3,6
7,6,0.0032525647790723044,pos_neg_null,mov,7,3,6
7,5,0.0012061472836209855,pos_neg_null,mov,7,3,6
7,4,0.0004322031888987494,pos_neg_null,mov,7,3,6
7,3,0.00016773026223215428,pos_neg_null,mov,7,3,6
7,2,0.00007915449357727124,pos_neg_null,mov,7,3,6
7,1,0.00005069915662733099,pos_neg_null,mov,7,3,6
8,8,0.014857478863834091,pos_neg_null,mov,7,3,6
8,7,0.0066941777541344874,pos_neg_null,mov,7,3,6
8,6,0.002662541595063742,pos_neg_null,mov,7,3,6
8,5,0.000987349224549492,pos_neg_null,mov,7,3,6
8,4,0.00035380047627839496,pos_neg_null,mov,7,3,6
8,3,0.00013730358356504115,pos_neg_null,mov,7,3,6
8,2,0.00006479567538261333,pos_neg_null,mov,7,3,6
8,1,0.000041502205958653415,pos_neg_null,mov,7,3,6
9,1,0.000036710517374972914,pos_neg_null,mov,7,3,6
9,6,0.002355134558017282,pos_neg_null,mov,7,3,6
9,2,0.000057314610440859435,pos_neg_null,mov,7,3,6
9,9,0.02302349095699841,pos_neg_null,mov,7,3,6
9,8,0.01320859196451547,pos_neg_null,mov,7,3,6
9,7,0.005921293171720444,pos_neg_null,mov,7,3,6
9,5,0.000873353597134092,pos_neg_null,mov,7,3,6
9,4,0.00031295200415686617,pos_neg_null,mov,7,3,6
9,3,0.00012145102829309958,pos_neg_null,mov,7,3,6
15,8,0.01315297684045437,pos_neg_null,mov,7,3,6
15,15,0.040124485498774246,pos_neg_null,mov,7,3,6
15,4,0.00031163431150778504,pos_neg_null,mov,7,3,6
15,14,0.040108055382177966,pos_neg_null,mov,7,3,6
15,13,0.03997313852814242,pos_neg_null,mov,7,3,6
15,12,0.0394109784890519,pos_neg_null,mov,7,3,6
15,11,0.03741647842803822,pos_neg_null,mov,7,3,6
15,10,0.03189700285769274,pos_neg_null,mov,7,3,6
15,9,0.022976136861014358,pos_neg_null,mov,7,3,6
15,7,0.005896361410997418,pos_neg_null,mov,7,3,6
15,6,0.0023452182019835285,pos_neg_null,mov,7,3,6
15,5,0.0008696763188303706,pos_neg_null,mov,7,3,6
15,3,0.00012093965554239195,pos_neg_null,mov,7,3,6
15,2,0.00005707328576531905,pos_neg_null,mov,7,3,6
15,1,0.000036555946775499395,pos_neg_null,mov,7,3,6
10,6,0.0023204273118991375,pos_neg_null,mov,7,3,6
10,10,0.03153715428682108,pos_neg_null,mov,7,3,6
10,9,0.022733260150009933,pos_neg_null,mov,7,3,6
10,5,0.0008604831230710696,pos_neg_null,mov,7,3,6
10,4,0.00030834007988508254,pos_neg_null,mov,7,3,6
10,3,0.00011966122366562215,pos_neg_null,mov,7,3,6
10,1,0.00003616952027681543,pos_neg_null,mov,7,3,6
10,2,0.00005646997407646774,pos_neg_null,mov,7,3,6
10,8,0.013013939030301585,pos_neg_null,mov,7,3,6
10,7,0.005834032009189828,pos_neg_null,mov,7,3,6
11,8,0.011373292870498618,pos_neg_null,mov,7,3,6
11,9,0.019867314960158308,pos_neg_null,mov,7,3,6
11,10,0.027581129320922493,pos_neg_null,mov,7,3,6
11,4,0.0002694681467371785,pos_neg_null,mov,7,3,6
11,11,0.03234813218606568,pos_neg_null,mov,7,3,6
11,7,0.005098545067860355,pos_neg_null,mov,7,3,6
11,5,0.0007520034131112586,pos_neg_null,mov,7,3,6
11,1,0.00003160968759234503,pos_neg_null,mov,7,3,6
11,3,0.0001045757275197429,pos_neg_null,mov,7,3,6
11,6,0.002027894808903315,pos_neg_null,mov,7,3,6
11,2,0.00004935089614802447,pos_neg_null,mov,7,3,6
13,5,0.00068397376449239,pos_neg_null,mov,7,3,6
13,11,0.02942691326687152,pos_neg_null,mov,7,3,6
13,12,0.030995526422679356,pos_neg_null,mov,7,3,6
13,2,0.000044886389650525804,pos_neg_null,mov,7,3,6
13,10,0.025086014932477228,pos_neg_null,mov,7,3,6
13,8,0.010344413075367974,pos_neg_null,mov,7,3,6
13,3,0.00009511533163164924,pos_neg_null,mov,7,3,6
13,4,0.00024509083272916904,pos_neg_null,mov,7,3,6
13,13,0.03143746277020242,pos_neg_null,mov,7,3,6
13,7,0.004637307494484232,pos_neg_null,mov,7,3,6
13,6,0.0018444422222788084,pos_neg_null,mov,7,3,6
13,1,0.000028750131502084115,pos_neg_null,mov,7,3,6
13,9,0.01807002729872593,pos_neg_null,mov,7,3,6
14,14,0.03128935470394984,pos_neg_null,mov,7,3,6
14,1,0.00002851827560287364,pos_neg_null,mov,7,3,6
14,9,0.01792430127212318,pos_neg_null,mov,7,3,6
14,2,0.000044524402637214845,pos_neg_null,mov,7,3,6
14,11,0.029189599450203052,pos_neg_null,mov,7,3,6
14,13,0.03118411864034776,pos_neg_null,mov,7,3,6
14,10,0.024883708360440973,pos_neg_null,mov,7,3,6
14,7,0.004599909853399686,pos_neg_null,mov,7,3,6
14,4,0.00024311429375554528,pos_neg_null,mov,7,3,6
14,3,0.00009434827250558715,pos_neg_null,mov,7,3,6
14,5,0.0006784578470368034,pos_neg_null,mov,7,3,6
14,8,0.010260990389276244,pos_neg_null,mov,7,3,6
14,6,0.001829567688228162,pos_neg_null,mov,7,3,6
14,12,0.030745562499915655,pos_neg_null,mov,7,3,6
12,1,0.00002789999320497945,pos_neg_null,mov,7,3,6
12,2,0.00004355910393505315,pos_neg_null,mov,7,3,6
12,10,0.024344224168344773,pos_neg_null,mov,7,3,6
12,5,0.0006637487338219155,pos_neg_null,mov,7,3,6
12,11,0.0285567626057543,pos_neg_null,mov,7,3,6
12,9,0.01753569853451623,pos_neg_null,mov,7,3,6
12,3,0.00009230278150275564,pos_neg_null,mov,7,3,6
12,12,0.030077919209811586,pos_neg_null,mov,7,3,6
12,4,0.0002378435231592203,pos_neg_null,mov,7,3,6
12,6,0.0017899022640931398,pos_neg_null,mov,7,3,6
12,7,0.004500182810507543,pos_neg_null,mov,7,3,6
12,8,0.010038529893031788,pos_neg_null,mov,7,3,6
