value,theta,probability,alternatives,prior_distribution,cost_of_adjective,utterance,speaker_lambda
0.12,0.12,0.0003481549715473654,pos_neg_null,beta1_5,6,adjective,5
0.12,0.1,0.00021934998641217308,pos_neg_null,beta1_5,6,adjective,5
0.12,0.09,0.00016798472848129879,pos_neg_null,beta1_5,6,adjective,5
0.12,0.08,0.0001287845277747479,pos_neg_null,beta1_5,6,adjective,5
0.12,0.07,0.00009887725597111184,pos_neg_null,beta1_5,6,adjective,5
0.12,0.06,0.00007604935319492547,pos_neg_null,beta1_5,6,adjective,5
0.12,0.05,0.00005860723637328479,pos_neg_null,beta1_5,6,adjective,5
0.12,0.04,0.00004526116670273392,pos_neg_null,beta1_5,6,adjective,5
0.12,0.03,0.00003503162904489027,pos_neg_null,beta1_5,6,adjective,5
0.12,0.02,0.00002717570416686348,pos_neg_null,beta1_5,6,adjective,5
0.12,0.01,0.000021130096892491862,pos_neg_null,beta1_5,6,adjective,5
0.12,0,0.00000399398367883869,pos_neg_null,beta1_5,6,adjective,5
0.13,0.13,0.0004416383450350598,pos_neg_null,beta1_5,6,adjective,5
0.13,0.12,0.0003575620920429085,pos_neg_null,beta1_5,6,adjective,5
0.13,0.11,0.00027376078328778794,pos_neg_null,beta1_5,6,adjective,5
0.13,0.1,0.00020954819955429742,pos_neg_null,beta1_5,6,adjective,5
0.13,0.09,0.00016047822925199,pos_neg_null,beta1_5,6,adjective,5
0.13,0.07,0.00009445886596355841,pos_neg_null,beta1_5,6,adjective,5
0.13,0.08,0.000123029713231617,pos_neg_null,beta1_5,6,adjective,5
0.13,0.06,0.0000726510418346716,pos_neg_null,beta1_5,6,adjective,5
0.13,0.05,0.00005598833655634713,pos_neg_null,beta1_5,6,adjective,5
0.13,0.04,0.00004323864408390268,pos_neg_null,beta1_5,6,adjective,5
0.13,0.03,0.00003346621950555738,pos_neg_null,beta1_5,6,adjective,5
0.13,0.02,0.00002596134138383708,pos_neg_null,beta1_5,6,adjective,5
0.13,0.01,0.000020185885728342057,pos_neg_null,beta1_5,6,adjective,5
0.13,0,0.000005526300138522466,pos_neg_null,beta1_5,6,adjective,5
0.14,0.14,0.000555681325457796,pos_neg_null,beta1_5,6,adjective,5
0.14,0.13,0.0004453562679601993,pos_neg_null,beta1_5,6,adjective,5
0.14,0.12,0.00034140373190619884,pos_neg_null,beta1_5,6,adjective,5
0.14,0.11,0.00026138943457350376,pos_neg_null,beta1_5,6,adjective,5
0.14,0.1,0.0002000786407007512,pos_neg_null,beta1_5,6,adjective,5
0.14,0.09,0.00015322616008677203,pos_neg_null,beta1_5,6,adjective,5
0.14,0.08,0.0001174699560365673,pos_neg_null,beta1_5,6,adjective,5
0.14,0.07,0.00009019023568000699,pos_neg_null,beta1_5,6,adjective,5
0.14,0.06,0.00006936791500328783,pos_neg_null,beta1_5,6,adjective,5
0.14,0.05,0.00005345820339719716,pos_neg_null,beta1_5,6,adjective,5
0.14,0.03,0.00003195386895381019,pos_neg_null,beta1_5,6,adjective,5
0.14,0.04,0.00004128467413440692,pos_neg_null,beta1_5,6,adjective,5
0.14,0.02,0.00002478813898613498,pos_neg_null,beta1_5,6,adjective,5
0.14,0.01,0.000019273678258547196,pos_neg_null,beta1_5,6,adjective,5
0.14,0,0.000007448758580128792,pos_neg_null,beta1_5,6,adjective,5
0.15,0.15,0.0006935160146265323,pos_neg_null,beta1_5,6,adjective,5
0.15,0.14,0.0005529948276904126,pos_neg_null,beta1_5,6,adjective,5
0.15,0.13,0.0004250005253155626,pos_neg_null,beta1_5,6,adjective,5
0.15,0.12,0.00032579931134548313,pos_neg_null,beta1_5,6,adjective,5
0.15,0.11,0.00024944219942045357,pos_neg_null,beta1_5,6,adjective,5
0.15,0.1,0.00019093371648659904,pos_neg_null,beta1_5,6,adjective,5
0.15,0.09,0.00014622270576145603,pos_neg_null,beta1_5,6,adjective,5
0.15,0.08,0.00011210079798135585,pos_neg_null,beta1_5,6,adjective,5
0.15,0.07,0.00008606794222948431,pos_neg_null,beta1_5,6,adjective,5
0.15,0.06,0.00006619734005647177,pos_neg_null,beta1_5,6,adjective,5
0.15,0.05,0.00005101480805534659,pos_neg_null,beta1_5,6,adjective,5
0.15,0.04,0.00003939769002234565,pos_neg_null,beta1_5,6,adjective,5
0.15,0.03,0.00003049336467955036,pos_neg_null,beta1_5,6,adjective,5
0.15,0.02,0.000023655156216739227,pos_neg_null,beta1_5,6,adjective,5
0.15,0.01,0.000018392743010361536,pos_neg_null,beta1_5,6,adjective,5
0.15,0,0.000009812401084821245,pos_neg_null,beta1_5,6,adjective,5
0.16,0.16,0.0008576616558362123,pos_neg_null,beta1_5,6,adjective,5
0.16,0.15,0.0006833784485275361,pos_neg_null,beta1_5,6,adjective,5
0.16,0.14,0.0005274271848951859,pos_neg_null,beta1_5,6,adjective,5
0.16,0.13,0.0004053506821797133,pos_neg_null,beta1_5,6,adjective,5
0.16,0.12,0.0003107360232308324,pos_neg_null,beta1_5,6,adjective,5
0.16,0.11,0.00023790927228716635,pos_neg_null,beta1_5,6,adjective,5
0.16,0.1,0.00018210592133147347,pos_neg_null,beta1_5,6,adjective,5
0.16,0.09,0.00013946211827987946,pos_neg_null,beta1_5,6,adjective,5
0.16,0.08,0.00010691783239772184,pos_neg_null,beta1_5,6,adjective,5
0.16,0.07,0.00008208860229201295,pos_neg_null,beta1_5,6,adjective,5
0.16,0.06,0.00006313671478511621,pos_neg_null,beta1_5,6,adjective,5
0.16,0.05,0.000048656145145109496,pos_neg_null,beta1_5,6,adjective,5
0.16,0.04,0.00003757614302948223,pos_neg_null,beta1_5,6,adjective,5
0.16,0.03,0.000029083507992449656,pos_neg_null,beta1_5,6,adjective,5
0.16,0.02,0.000022561463194435884,pos_neg_null,beta1_5,6,adjective,5
0.16,0.01,0.000017542356967371924,pos_neg_null,beta1_5,6,adjective,5
0.16,0,0.000012666793993737745,pos_neg_null,beta1_5,6,adjective,5
0.17,0.17,0.0010490899775778342,pos_neg_null,beta1_5,6,adjective,5
0.17,0.16,0.0008387242453535707,pos_neg_null,beta1_5,6,adjective,5
0.17,0.15,0.0006514131235566874,pos_neg_null,beta1_5,6,adjective,5
0.17,0.14,0.0005027565482955657,pos_neg_null,beta1_5,6,adjective,5
0.17,0.13,0.0003863902272356803,pos_neg_null,beta1_5,6,adjective,5
0.17,0.12,0.0002962012102233046,pos_neg_null,beta1_5,6,adjective,5
0.17,0.11,0.0002267809623168662,pos_neg_null,beta1_5,6,adjective,5
0.17,0.1,0.00017358783743957114,pos_neg_null,beta1_5,6,adjective,5
0.17,0.09,0.00013293871687390204,pos_neg_null,beta1_5,6,adjective,5
0.17,0.08,0.00010191670415738013,pos_neg_null,beta1_5,6,adjective,5
0.17,0.07,0.00007824887211860632,pos_neg_null,beta1_5,6,adjective,5
0.17,0.06,0.0000601834674153077,pos_neg_null,beta1_5,6,adjective,5
0.17,0.05,0.00004638023273560438,pos_neg_null,beta1_5,6,adjective,5
0.17,0.04,0.00003581850255124297,pos_neg_null,beta1_5,6,adjective,5
0.17,0.03,0.000027723114221949714,pos_neg_null,beta1_5,6,adjective,5
0.17,0.02,0.000021506140913813933,pos_neg_null,beta1_5,6,adjective,5
